,activity_id,date_start,date_end,placeid,description,is_done,max_participants,feedback_due
654,339367,2023-08-31T19:50:00+02:00,2023-08-31T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-30T20:20:00+02:00
655,339325,2023-08-31T18:30:00+02:00,2023-08-31T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-09-30T19:00:00+02:00
656,339079,2023-08-30T19:50:00+02:00,2023-08-30T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-29T20:20:00+02:00
657,340465,2023-08-28T20:15:00+02:00,2023-08-28T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-27T20:45:00+02:00
658,337971,2023-08-26T18:25:00+02:00,2023-08-26T18:55:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-25T18:55:00+02:00
659,337666,2023-08-25T19:50:00+02:00,2023-08-25T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-24T20:20:00+02:00
660,337620,2023-08-25T18:30:00+02:00,2023-08-25T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-09-24T19:00:00+02:00
661,339107,2023-08-23T20:15:00+02:00,2023-08-23T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-22T20:45:00+02:00
662,337051,2023-08-23T20:00:00+02:00,2023-08-23T20:30:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2023-09-22T20:30:00+02:00
663,338785,2023-08-22T20:15:00+02:00,2023-08-22T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-21T20:45:00+02:00
664,336691,2023-08-22T18:30:00+02:00,2023-08-22T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-09-21T19:00:00+02:00
665,338479,2023-08-21T20:15:00+02:00,2023-08-21T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-20T20:45:00+02:00
666,336387,2023-08-21T18:30:00+02:00,2023-08-21T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-09-20T19:00:00+02:00
667,337997,2023-08-19T20:00:00+02:00,2023-08-19T20:30:00+02:00,1947,#NAME?,TRUE,1,2023-09-18T20:30:00+02:00
668,335967,2023-08-19T18:25:00+02:00,2023-08-19T18:55:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-18T18:55:00+02:00
669,335934,2023-08-19T17:25:00+02:00,2023-08-19T17:55:00+02:00,1480,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on  Do not forget to bring your own bags for the pickup.  Additionally, carry Tupperware or a box of that kind as Panos gives away also fresh salads. It might not be appropriate to leave that at the hub, so give the excess to people around you so it is consumed immediately",TRUE,2,2023-09-18T17:55:00+02:00
670,335640,2023-08-18T18:30:00+02:00,2023-08-18T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-09-17T19:00:00+02:00
671,335050,2023-08-16T19:50:00+02:00,2023-08-16T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-15T20:20:00+02:00
672,336768,2023-08-15T20:15:00+02:00,2023-08-15T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-14T20:45:00+02:00
673,333850,2023-08-12T18:25:00+02:00,2023-08-12T18:55:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-11T18:55:00+02:00
674,335712,2023-08-11T20:15:00+02:00,2023-08-11T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-10T20:45:00+02:00
675,333550,2023-08-11T19:50:00+02:00,2023-08-11T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-10T20:20:00+02:00
676,333216,2023-08-10T19:50:00+02:00,2023-08-10T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-09T20:20:00+02:00
677,333175,2023-08-10T18:30:00+02:00,2023-08-10T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-09-09T19:00:00+02:00
678,332916,2023-08-09T20:00:00+02:00,2023-08-09T20:30:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2023-09-08T20:30:00+02:00
679,332925,2023-08-09T19:50:00+02:00,2023-08-09T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-08T20:20:00+02:00
680,332535,2023-08-08T18:30:00+02:00,2023-08-08T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-09-07T19:00:00+02:00
681,334353,2023-08-07T20:15:00+02:00,2023-08-07T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-06T20:45:00+02:00
682,332272,2023-08-07T19:50:00+02:00,2023-08-07T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-06T20:20:00+02:00
683,334000,2023-08-06T20:00:00+02:00,2023-08-06T20:30:00+02:00,1947,#NAME?,TRUE,1,2023-09-05T20:30:00+02:00
684,333905,2023-08-05T20:15:00+02:00,2023-08-05T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-04T20:45:00+02:00
685,331786,2023-08-05T18:25:00+02:00,2023-08-05T18:55:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-04T18:55:00+02:00
686,333577,2023-08-04T20:15:00+02:00,2023-08-04T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-03T20:45:00+02:00
687,331469,2023-08-04T18:30:00+02:00,2023-08-04T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-09-03T19:00:00+02:00
688,333241,2023-08-03T20:15:00+02:00,2023-08-03T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-09-02T20:45:00+02:00
689,331184,2023-08-03T20:00:00+02:00,2023-08-03T20:30:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2023-09-02T20:30:00+02:00
690,331193,2023-08-03T19:50:00+02:00,2023-08-03T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-09-02T20:20:00+02:00
691,334875,2023-08-02T19:00:00+02:00,2023-08-02T19:30:00+02:00,2642,This is a one time activity. The manager called to inform us that they have leftover food today and he would like 3 people to come pick it up   Meeting point: outside the shop at Brusselsestraat 44 (https://goo.gl/maps/gLdfMbqyP8Ew3rNb9)  Wait for others who have signed up.   Do not forget to bring your own bags for the pickup.  Closest HUB: Hub Agora,TRUE,3,2023-09-01T19:30:00+02:00
692,330840,2023-08-02T18:30:00+02:00,2023-08-02T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-09-01T19:00:00+02:00
693,332611,2023-08-01T20:15:00+02:00,2023-08-01T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-08-31T20:45:00+02:00
694,330532,2023-08-01T19:50:00+02:00,2023-08-01T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-31T20:20:00+02:00
695,332299,2023-07-31T20:15:00+02:00,2023-07-31T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-08-30T20:45:00+02:00
696,330199,2023-07-31T19:50:00+02:00,2023-07-31T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-30T20:20:00+02:00
697,329689,2023-07-29T17:55:00+02:00,2023-07-29T18:25:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-08-28T18:25:00+02:00
698,329081,2023-07-27T20:00:00+02:00,2023-07-27T20:30:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2023-08-26T20:30:00+02:00
699,330910,2023-07-26T20:15:00+02:00,2023-07-26T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-08-25T20:45:00+02:00
700,328206,2023-07-26T20:00:00+02:00,2023-07-26T20:30:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2023-08-25T20:30:00+02:00
701,328216,2023-07-26T19:50:00+02:00,2023-07-26T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-25T20:20:00+02:00
702,330225,2023-07-24T20:15:00+02:00,2023-07-24T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-08-23T20:45:00+02:00
703,327556,2023-07-24T19:50:00+02:00,2023-07-24T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-23T20:20:00+02:00
704,327093,2023-07-22T18:25:00+02:00,2023-07-22T18:55:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-21T18:55:00+02:00
705,326114,2023-07-19T18:30:00+02:00,2023-07-19T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-08-18T19:00:00+02:00
706,325368,2023-07-17T19:50:00+02:00,2023-07-17T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-16T20:20:00+02:00
707,325338,2023-07-17T18:30:00+02:00,2023-07-17T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-08-16T19:00:00+02:00
708,324879,2023-07-15T17:55:00+02:00,2023-07-15T18:25:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-08-14T18:25:00+02:00
709,324629,2023-07-14T19:50:00+02:00,2023-07-14T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-13T20:20:00+02:00
710,326477,2023-07-13T20:15:00+02:00,2023-07-13T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-08-12T20:45:00+02:00
711,324254,2023-07-13T20:00:00+02:00,2023-07-13T20:30:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2023-08-12T20:30:00+02:00
712,324264,2023-07-13T19:50:00+02:00,2023-07-13T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-12T20:20:00+02:00
713,324229,2023-07-13T18:30:00+02:00,2023-07-13T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-08-12T19:00:00+02:00
714,323636,2023-07-11T19:50:00+02:00,2023-07-11T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-10T20:20:00+02:00
715,325416,2023-07-10T20:15:00+02:00,2023-07-10T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-08-09T20:45:00+02:00
716,323295,2023-07-10T18:30:00+02:00,2023-07-10T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-08-09T19:00:00+02:00
717,324946,2023-07-08T20:15:00+02:00,2023-07-08T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-08-07T20:45:00+02:00
718,322860,2023-07-08T18:25:00+02:00,2023-07-08T18:55:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-07T18:55:00+02:00
719,322823,2023-07-08T17:25:00+02:00,2023-07-08T17:55:00+02:00,1480,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on  Do not forget to bring your own bags for the pickup.  Additionally, carry Tupperware or a box of that kind as Panos gives away also fresh salads. It might not be appropriate to leave that at the hub, so give the excess to people around you so it is consumed immediately",TRUE,2,2023-08-07T17:55:00+02:00
720,322530,2023-07-07T18:30:00+02:00,2023-07-07T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-08-06T19:00:00+02:00
721,322226,2023-07-06T20:00:00+02:00,2023-07-06T20:30:00+02:00,843,"Brusselsestraat 60, 3000 Leuven  Meetingpoint: wait outside the entrance for others (who have signed up for pickup). If you are alone, you can go straight in and ask for the manager  Closest HUB: we have agreed with the store to always take everything if it is too much, please redistribute it yourself (eg through our Facebook group) or help drop it at one of the HUBS",TRUE,2,2023-08-05T20:30:00+02:00
722,322236,2023-07-06T19:50:00+02:00,2023-07-06T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-05T20:20:00+02:00
723,321912,2023-07-05T18:30:00+02:00,2023-07-05T19:00:00+02:00,858,"Meetingpoint: outside the shop  Knock on the door and mention that you are from 'Food Saving Leuven'   They will open the door, let you in and give you the food.  It can be a lot so bring enough bags! the entire quantity has to be picked up! excess can be dropped at hubs   Closest HUB: Hub Agora",TRUE,4,2023-08-04T19:00:00+02:00
724,321619,2023-07-04T19:50:00+02:00,2023-07-04T20:20:00+02:00,854,"Meeting point: outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,4,2023-08-03T20:20:00+02:00
725,323347,2023-07-03T20:15:00+02:00,2023-07-03T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-08-02T20:45:00+02:00
726,322902,2023-07-01T20:15:00+02:00,2023-07-01T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-31T20:45:00+02:00
727,321974,2023-06-28T20:15:00+02:00,2023-06-28T20:45:00+02:00,760,"Closest HUB - AGORA learning center (for bread only) or Hoveniersdreef 33, 3001 Heverlee. If there is excess food let the other members on Facebook know.  Do not forget to bring your own bags for the pickup.  Usually, two persons are enough to carry all the food, however, sometimes it is too much - in this case, please ask for help on the Facebook group and we will help you out :D",TRUE,2,2023-07-28T20:45:00+02:00
