,userid,activity_id,join_date
1589,16465,358677,2023-10-23T18:01:09.212969Z
1590,15952,358677,2023-10-23T18:01:18.824210Z
1591,16145,358677,2023-10-23T18:01:19.388223Z
1592,13155,358677,2023-11-04T19:27:30.083507Z
1593,16278,360311,2023-10-30T08:29:49.395846Z
1594,14464,360311,2023-11-04T18:06:50.956223Z
1595,13521,360311,2023-11-04T18:44:42.205990Z
1596,16338,358221,2023-10-21T17:05:18.496685Z
1597,13521,358221,2023-10-21T17:07:55.484971Z
1598,17541,358221,2023-10-26T13:56:38.928083Z
1599,6108,358221,2023-11-04T16:59:00.678977Z
1600,13521,357922,2023-10-20T18:01:11.604841Z
1601,6108,357922,2023-11-03T06:30:35.473104Z
1602,10315,357922,2023-11-03T18:08:34.340807Z
1603,14163,357922,2023-11-03T18:09:36.989491Z
1604,2956,359463,2023-10-26T13:41:34.861404Z
1605,3898,359463,2023-10-26T13:44:11.372678Z
1606,3368,359463,2023-10-26T14:07:09.438960Z
1607,14464,359463,2023-10-26T14:32:31.698432Z
1608,16338,357590,2023-10-19T18:02:35.212859Z
1609,17541,357590,2023-10-19T18:08:34.989665Z
1610,17852,357590,2023-10-21T05:27:00.356113Z
1611,13155,357590,2023-10-31T17:33:19.942893Z
1612,16248,357300,2023-10-18T18:01:07.086629Z
1613,13521,357300,2023-10-18T18:01:07.517304Z
1614,12871,357300,2023-10-18T18:01:07.982743Z
1615,6108,357300,2023-10-20T07:19:11.473133Z
1616,13155,356970,2023-10-17T18:01:10.576625Z
1617,16465,356970,2023-10-17T18:01:13.262765Z
1618,16215,356970,2023-10-17T18:01:14.416504Z
1619,13263,356970,2023-10-23T06:00:04.660077Z
1620,15986,359459,2023-10-26T13:43:22.941772Z
1621,16319,359459,2023-10-26T13:49:34.319837Z
1622,15129,359459,2023-10-26T14:05:55.521490Z
1623,13071,359459,2023-10-26T14:15:22.239428Z
1624,14163,359459,2023-10-30T17:22:14.851123Z
1625,13155,356171,2023-10-14T17:01:24.758090Z
1626,16338,356171,2023-10-14T17:04:38.999303Z
1627,6712,356171,2023-10-14T17:15:47.058290Z
1628,17541,356171,2023-10-14T17:21:13.261887Z
1629,16465,356146,2023-10-14T16:01:16.864334Z
1630,13521,356146,2023-10-14T16:05:55.233512Z
1631,16278,356146,2023-10-14T17:53:01.390564Z
1632,16215,356146,2023-10-14T18:01:54.037708Z
1633,11009,356146,2023-10-25T17:21:08.433502Z
1634,16278,355879,2023-10-13T18:10:36.496874Z
1635,15952,355879,2023-10-24T21:43:20.584343Z
1636,12899,355879,2023-10-27T14:00:28.791826Z
1637,13521,355879,2023-10-27T16:12:48.929689Z
1638,16465,357612,2023-10-19T19:01:07.647940Z
1639,9036,357612,2023-10-23T21:57:33.425995Z
1640,13521,355562,2023-10-12T18:01:21.674485Z
1641,15755,355562,2023-10-12T18:02:41.114505Z
1642,16278,355562,2023-10-16T20:07:00.669010Z
1643,14163,355562,2023-10-26T16:39:38.652650Z
1644,13173,355253,2023-10-20T08:56:05.416772Z
1645,11009,355253,2023-10-25T17:45:25.918874Z
1646,14529,354933,2023-10-11T08:00:30.003447Z
1647,10315,354933,2023-10-11T11:25:30.436780Z
1648,3368,354933,2023-10-11T20:48:06.240837Z
1649,3898,354933,2023-10-24T14:02:38.372414Z
1650,13155,356658,2023-10-16T19:02:08.558990Z
1651,15760,356658,2023-10-21T14:16:39.135225Z
1652,16278,354572,2023-10-09T17:26:20.112891Z
1653,15907,354572,2023-10-09T19:06:51.428717Z
1654,14240,354572,2023-10-13T22:01:40.074347Z
1655,7968,354572,2023-10-23T11:18:04.512020Z
1656,12871,356184,2023-10-14T18:01:09.466204Z
1657,6108,356184,2023-10-14T18:12:16.752235Z
1658,16248,356184,2023-10-20T12:38:31.803898Z
1659,10315,354137,2023-10-07T16:37:09.571993Z
1660,16998,354137,2023-10-07T17:57:00.143204Z
1661,17854,354137,2023-10-07T19:25:27.732841Z
1662,13155,354137,2023-10-21T12:44:49.360101Z
1663,16215,353885,2023-10-06T18:01:06.902054Z
1664,13521,353885,2023-10-06T18:01:14.027993Z
1665,3898,353885,2023-10-06T18:16:35.534146Z
1666,16338,353885,2023-10-07T16:53:46.929145Z
1667,17541,353553,2023-10-05T18:20:43.099650Z
1668,16460,353553,2023-10-05T23:57:04.260383Z
1669,12871,353563,2023-10-05T18:01:07.741933Z
1670,13521,353563,2023-10-05T18:01:08.310553Z
1671,16248,353563,2023-10-05T18:01:09.126926Z
1672,6108,353563,2023-10-09T08:23:54.540036Z
1673,16178,353516,2023-10-05T17:45:28.627274Z
1674,3035,353516,2023-10-05T17:54:20.012978Z
1675,17529,353516,2023-10-05T19:41:14.957930Z
1676,15907,353516,2023-10-19T09:01:25.933791Z
1677,3368,355288,2023-10-11T20:59:51.901527Z
1678,3368,353229,2023-10-05T07:40:43.902733Z
1679,15952,353238,2023-10-05T18:15:07.183131Z
1680,13155,353238,2023-10-05T18:17:34.065819Z
1681,12965,353238,2023-10-05T18:21:54.729128Z
1682,16338,353238,2023-10-15T08:05:26.120217Z
1683,16278,353190,2023-10-15T12:02:38.440704Z
1684,14295,353190,2023-10-15T16:59:46.453884Z
1685,10315,353190,2023-10-15T18:44:08.795757Z
1686,6719,353190,2023-10-16T08:08:13.643261Z
1687,16506,353190,2023-10-18T08:53:25.203646Z
1688,13521,352904,2023-10-03T18:01:06.664193Z
1689,16338,352904,2023-10-03T18:08:49.329901Z
1690,17529,352904,2023-10-05T19:21:26.302702Z
1691,12799,352904,2023-10-07T15:40:41.588043Z
1692,13521,352550,2023-10-02T18:01:38.785784Z
1693,14560,352550,2023-10-02T21:20:04.048159Z
1694,3898,352550,2023-10-03T15:08:51.528409Z
1695,14464,352550,2023-10-03T15:45:22.401825Z
1696,13071,352550,2023-10-13T22:03:31.056942Z
1697,16278,356183,2023-10-14T17:57:58.739726Z
1698,16465,356183,2023-10-14T17:58:38.401622Z
1699,16248,356183,2023-10-14T18:27:48.506998Z
1700,16278,352129,2023-09-30T17:01:08.291983Z
1701,13155,352129,2023-09-30T17:02:03.868284Z
1702,16338,352129,2023-09-30T17:13:16.981410Z
1703,3898,352129,2023-09-30T19:42:00.635316Z
1704,16248,351854,2023-09-29T18:01:13.318971Z
1705,15689,351854,2023-09-29T18:01:14.468966Z
1706,12871,351854,2023-09-29T18:01:15.050278Z
1707,6108,351854,2023-09-29T18:01:20.938644Z
1708,16215,351538,2023-09-28T18:01:10.975567Z
1709,13521,351538,2023-09-28T18:01:22.067606Z
1710,17364,351538,2023-09-28T18:09:30.479565Z
1711,15952,351538,2023-10-12T11:54:33.429270Z
1712,15907,351493,2023-09-28T17:47:36.310360Z
1713,17541,351493,2023-09-29T07:44:25.884419Z
1714,16278,351493,2023-09-29T19:13:41.006858Z
1715,14529,351493,2023-10-07T09:20:52.716194Z
1716,11009,351493,2023-10-12T15:07:49.668023Z
1717,12871,351250,2023-09-27T18:01:08.488459Z
1718,16248,351250,2023-09-27T18:01:18.347385Z
1719,15689,351250,2023-09-27T18:01:18.513987Z
1720,6108,351250,2023-09-27T18:01:27.441753Z
1721,11026,351202,2023-10-01T08:40:51.525845Z
1722,13521,351202,2023-10-01T09:58:54.422294Z
1723,16998,351202,2023-10-06T17:36:47.628269Z
1724,3368,351202,2023-10-08T21:26:53.877619Z
1725,16215,350887,2023-09-26T18:01:28.799863Z
1726,6712,350887,2023-10-06T11:05:29.807956Z
1727,13263,350887,2023-10-06T11:58:39.209694Z
1728,3313,350887,2023-10-10T17:16:01.678629Z
1729,15907,350839,2023-09-27T08:59:43.633883Z
1730,16338,350839,2023-09-27T14:01:43.643864Z
1731,16858,350839,2023-09-27T19:51:14.593703Z
1732,11009,350839,2023-09-28T09:19:42.874296Z
1733,13155,352613,2023-10-02T19:02:10.985124Z
1734,15952,352613,2023-10-02T20:33:37.878348Z
1735,12871,350575,2023-09-25T18:01:10.773881Z
1736,16248,350575,2023-09-25T18:01:12.456493Z
1737,6108,350575,2023-09-25T18:01:19.260156Z
1738,16215,350575,2023-09-25T18:08:24.984217Z
1739,13521,350538,2023-09-25T17:22:38.845206Z
1740,2751,350538,2023-10-01T09:19:39.541185Z
1741,17854,350538,2023-10-01T13:14:51.342742Z
1742,17773,350538,2023-10-08T19:18:29.185404Z
1743,17773,352156,2023-10-04T13:11:13.263085Z
1744,16338,350070,2023-09-23T17:37:21.911282Z
1745,16215,350070,2023-09-23T18:01:55.842276Z
1746,13521,350070,2023-09-23T18:54:23.864560Z
1747,3898,350070,2023-10-07T15:16:35.876113Z
1748,14529,351881,2023-10-02T21:21:10.038993Z
1749,17853,351881,2023-10-06T14:50:17.486076Z
1750,13521,349795,2023-09-22T18:17:55.441027Z
1751,13263,349795,2023-10-06T10:06:05.235969Z
1752,16278,349795,2023-10-06T12:25:44.301557Z
1753,14240,349795,2023-10-06T15:44:18.036754Z
1754,13521,349391,2023-09-22T19:51:28.284357Z
1755,16178,349391,2023-09-24T21:17:45.310063Z
1756,6719,349391,2023-10-01T11:40:06.899598Z
1757,13155,349391,2023-10-02T20:04:09.514951Z
1758,5814,349132,2023-09-24T17:19:13.464981Z
1759,3365,349132,2023-09-25T14:10:39.060515Z
1760,13155,349142,2023-09-20T18:21:43.606330Z
1761,15873,349142,2023-09-20T18:44:09.261300Z
1762,16215,349142,2023-09-20T21:05:37.871425Z
1763,12793,349142,2023-09-21T04:43:24.592777Z
1764,13521,349095,2023-09-22T19:51:21.863647Z
1765,15907,349095,2023-09-25T23:21:55.199837Z
1766,6096,349095,2023-10-01T08:13:20.340290Z
1767,8685,349095,2023-10-02T18:46:30.761915Z
1768,16858,350920,2023-09-27T19:50:31.419139Z
1769,11009,350920,2023-09-28T09:20:20.058921Z
1770,12871,348804,2023-09-19T18:38:59.909419Z
1771,16338,348804,2023-09-19T19:12:55.820627Z
1772,15952,348804,2023-09-19T22:33:19.794600Z
1773,15689,348804,2023-10-03T16:51:01.590088Z
1774,12794,348757,2023-09-19T18:58:58.088792Z
1775,13521,348757,2023-09-22T19:50:50.653196Z
1776,16602,348757,2023-09-30T11:59:17.504723Z
1777,2751,348757,2023-10-02T22:49:31.641392Z
1778,13155,350600,2023-09-26T22:33:27.906954Z
1779,16338,350600,2023-09-27T18:37:33.279605Z
1780,17368,348050,2023-09-16T17:07:04.334481Z
1781,13155,348050,2023-09-16T17:10:05.486050Z
1782,15873,348050,2023-09-16T18:11:01.384180Z
1783,16338,348050,2023-09-16T20:52:26.993822Z
1784,13521,348029,2023-09-22T18:26:46.944378Z
1785,12871,348029,2023-09-22T20:45:42.262444Z
1786,16248,348029,2023-09-25T18:06:24.168329Z
1787,6108,348029,2023-09-25T18:08:00.237181Z
1788,16278,349821,2023-09-25T13:01:59.210651Z
1789,12836,349821,2023-09-25T22:18:15.989390Z
1790,15873,347776,2023-09-16T14:31:13.962955Z
1791,15952,347776,2023-09-16T15:23:14.290229Z
1792,6748,347776,2023-09-16T17:03:11.699417Z
1793,12793,347776,2023-09-21T04:42:25.764768Z
1794,7968,347729,2023-09-25T03:19:23.960320Z
1795,2956,347729,2023-09-25T07:48:06.185597Z
1796,14230,347729,2023-09-29T05:17:01.750687Z
1797,7950,347729,2023-09-29T15:34:45.871798Z
1798,16278,349457,2023-09-25T13:03:39.954490Z
1799,12836,349457,2023-09-28T18:09:48.660246Z
1800,16278,347451,2023-09-23T09:10:53.178373Z
1801,3365,347451,2023-09-25T14:14:01.119545Z
1802,13521,347417,2023-09-22T19:21:51.239148Z
1803,3313,347417,2023-09-22T20:18:35.733995Z
1804,12871,347417,2023-09-22T20:30:05.839154Z
1805,15907,347417,2023-09-23T15:16:11.636952Z
1806,16858,347167,2023-09-24T18:09:05.274610Z
1807,13805,347167,2023-09-27T07:35:18.892261Z
1808,13521,347130,2023-09-22T18:17:17.823932Z
1809,12799,347130,2023-09-25T19:29:33.110998Z
1810,17853,347130,2023-09-27T13:52:01.423716Z
1811,11009,347130,2023-09-27T15:56:09.685725Z
1812,13521,348835,2023-09-22T19:19:28.235026Z
1813,15907,346806,2023-09-20T14:51:28.869714Z
1814,11009,346806,2023-09-21T18:51:26.464586Z
1815,13805,346806,2023-09-23T21:26:43.340630Z
1816,13521,346806,2023-09-26T13:50:03.151559Z
1817,13016,348524,2023-09-21T09:22:19.979346Z
1818,13521,348524,2023-09-22T18:16:28.257105Z
1819,13016,346514,2023-09-21T09:21:59.869741Z
1820,13155,346514,2023-09-23T11:08:59.736618Z
1821,16338,346514,2023-09-25T08:55:34.087593Z
1822,15907,346514,2023-09-25T14:51:09.456704Z
1823,13521,348096,2023-09-22T18:15:08.044509Z
1824,3313,348096,2023-09-22T20:11:13.824800Z
1825,15952,346055,2023-09-16T15:22:46.746896Z
1826,12871,346055,2023-09-17T09:00:16.314065Z
1827,12965,346055,2023-09-18T18:19:37.815167Z
1828,5814,346055,2023-09-23T13:05:28.734497Z
1829,14981,347802,2023-09-21T16:41:50.031529Z
1830,12799,347802,2023-09-21T18:16:37.293685Z
1831,15873,345802,2023-09-09T06:54:36.618069Z
1832,13521,345802,2023-09-12T21:10:07.200921Z
1833,12871,345802,2023-09-19T18:36:22.481337Z
1834,2758,345802,2023-09-22T10:35:09.761246Z
1835,3365,347484,2023-09-19T14:43:10.826796Z
1836,15873,347484,2023-09-21T10:19:51.392947Z
1837,6712,345155,2023-09-06T18:25:50.569744Z
1838,16215,345155,2023-09-06T18:43:23.671943Z
1839,13155,345155,2023-09-06T18:49:36.148373Z
1840,15873,345155,2023-09-07T04:45:09.247012Z
1841,3368,344708,2023-09-13T09:44:39.542193Z
1842,15799,344708,2023-09-16T21:47:54.407284Z
1843,13155,344708,2023-09-16T21:50:21.012964Z
1844,9955,344447,2023-09-04T20:03:12.688290Z
1845,15873,344447,2023-09-04T20:55:05.181180Z
1846,2956,344447,2023-09-06T13:07:41.755991Z
1847,12871,344447,2023-09-18T07:16:14.183843Z
1848,11009,346227,2023-09-17T06:35:58.367796Z
1849,13155,343977,2023-09-02T17:54:15.660915Z
1850,6712,343977,2023-09-02T18:00:15.757296Z
1851,15952,343977,2023-09-03T06:26:25.830116Z
1852,16338,343977,2023-09-03T07:46:30.673718Z
1853,6666,345828,2023-09-15T17:33:09.028112Z
1854,14981,345828,2023-09-15T17:37:47.299668Z
1855,16602,343029,2023-09-13T08:45:34.385902Z
1856,13521,343029,2023-09-13T17:08:43.591939Z
1857,12836,342675,2023-09-10T07:35:02.464825Z
1858,15799,342675,2023-09-12T15:29:45.058207Z
1859,14406,344473,2023-09-11T15:03:49.054582Z
1860,15907,342389,2023-09-05T11:35:47.671436Z
1861,12836,342389,2023-09-10T07:34:11.443185Z
1862,14406,342389,2023-09-11T16:04:35.543103Z
1863,14981,343721,2023-09-06T12:17:34.442504Z
1864,11009,343721,2023-09-08T17:54:47.739773Z
1865,13071,341675,2023-08-25T19:57:42.131209Z
1866,15986,341675,2023-08-25T19:58:22.847163Z
1867,13155,341675,2023-09-08T14:50:22.186285Z
1868,2956,341675,2023-09-08T16:06:12.502022Z
1869,15907,341630,2023-09-04T16:31:18.955805Z
1870,2751,341630,2023-09-07T05:37:59.252280Z
1871,11009,341630,2023-09-08T13:26:28.559970Z
1872,17368,341314,2023-09-02T11:06:16.521466Z
1873,15907,341314,2023-09-07T09:58:23.416432Z
1874,13155,341314,2023-09-07T15:37:46.161819Z
1875,13155,341071,2023-08-23T18:15:23.469529Z
1876,16215,341071,2023-08-24T09:03:33.517970Z
1877,11026,341071,2023-08-24T16:10:53.244408Z
1878,6712,341071,2023-08-24T16:51:06.326604Z
1879,17853,342752,2023-09-05T17:03:53.839247Z
1880,16338,342752,2023-09-05T18:12:55.623181Z
1881,2751,340688,2023-08-30T05:50:56.009089Z
1882,6693,340688,2023-09-03T09:41:20.150412Z
1883,3368,340688,2023-09-04T08:17:59.885957Z
1884,12899,340688,2023-09-05T14:59:16.790196Z
1885,13155,339978,2023-08-19T17:03:51.744703Z
1886,12793,339978,2023-08-19T17:27:23.134356Z
1887,17364,339978,2023-08-19T17:59:59.353930Z
1888,15873,339978,2023-09-02T12:23:07.403709Z
1889,12794,341380,2023-08-30T09:22:30.271143Z
1890,16278,341380,2023-08-30T19:10:53.361208Z
1891,12794,339358,2023-08-30T09:21:59.673262Z
1892,12793,339358,2023-08-31T07:32:55.908482Z
1893,6712,339367,2023-08-19T13:03:53.681648Z
1894,12794,339367,2023-08-30T09:21:49.086985Z
1895,13158,339367,2023-08-30T22:00:13.295601Z
1896,12836,339367,2023-08-31T17:31:21.611189Z
1897,14464,339325,2023-08-29T21:56:22.712582Z
1898,17853,339325,2023-08-31T16:27:06.806479Z
1899,13155,339079,2023-08-16T18:25:47.100584Z
1900,16215,339079,2023-08-16T20:39:00.904435Z
1901,17364,339079,2023-08-16T21:23:34.824009Z
1902,12899,339079,2023-08-30T15:01:19.232897Z
1903,2751,340465,2023-08-28T17:20:10.370370Z
1904,13155,337971,2023-08-12T17:07:18.943813Z
1905,13071,337971,2023-08-23T05:50:56.438221Z
1906,15799,337971,2023-08-26T14:58:47.265502Z
1907,9955,337971,2023-08-26T15:02:04.418579Z
1908,12794,337666,2023-08-11T18:13:35.536838Z
1909,17368,337666,2023-08-11T20:15:29.613288Z
1910,6712,337666,2023-08-13T07:57:34.803755Z
1911,16338,337666,2023-08-22T07:35:12.646950Z
1912,12794,337620,2023-08-14T08:29:56.893746Z
1913,15952,337620,2023-08-22T10:40:24.392455Z
1914,12793,337620,2023-08-25T10:45:21.741719Z
1915,3368,337620,2023-08-25T15:20:24.317525Z
1916,6695,339107,2023-08-22T08:58:04.149598Z
1917,16338,339107,2023-08-23T13:09:28.582496Z
1918,13158,337051,2023-08-23T11:27:53.128923Z
1919,14464,338785,2023-08-22T15:17:21.648448Z
1920,16465,336691,2023-08-15T14:14:20.587506Z
1921,2751,336691,2023-08-18T13:24:37.214724Z
1922,15986,336691,2023-08-21T15:12:36.151210Z
1923,6695,338479,2023-08-20T14:35:20.353203Z
1924,3562,338479,2023-08-21T10:56:58.187556Z
1925,16278,336387,2023-08-16T10:46:46.890467Z
1926,2766,336387,2023-08-19T13:50:07.176178Z
1927,15952,336387,2023-08-21T07:16:36.603292Z
1928,14464,336387,2023-08-21T07:47:38.455979Z
1929,16278,337997,2023-08-19T11:10:20.121112Z
1930,11026,335967,2023-08-05T19:12:43.158494Z
1931,12794,335967,2023-08-06T21:47:47.704359Z
1932,16278,335967,2023-08-07T15:13:18.148323Z
1933,6712,335967,2023-08-14T15:08:38.101515Z
1934,13155,335934,2023-08-05T16:37:52.132390Z
1935,15667,335934,2023-08-06T13:21:31.799774Z
1936,6719,335640,2023-08-11T09:02:13.683630Z
1937,6693,335640,2023-08-17T08:25:37.487543Z
1938,15873,335640,2023-08-18T08:33:46.174479Z
1939,17853,335640,2023-08-18T16:23:51.936723Z
1940,16215,335050,2023-08-02T18:02:47.327211Z
1941,16278,335050,2023-08-02T19:10:30.747864Z
1942,11026,335050,2023-08-03T08:03:20.809511Z
1943,13155,335050,2023-08-14T09:11:45.366452Z
1944,12794,336768,2023-08-11T11:04:31.896665Z
1945,16338,336768,2023-08-14T18:44:27.285316Z
1946,15873,333850,2023-07-29T17:34:40.958311Z
1947,16338,333850,2023-07-29T18:30:34.437271Z
1948,17364,333850,2023-07-29T20:31:18.906689Z
1949,13155,333850,2023-08-10T15:32:45.704337Z
1950,15667,335712,2023-08-06T21:18:58.912668Z
1951,12794,335712,2023-08-08T09:34:50.976701Z
1952,15873,333550,2023-07-28T20:16:33.353833Z
1953,12794,333550,2023-08-03T21:15:32.920372Z
1954,16119,333550,2023-08-11T16:45:01.355994Z
1955,16040,333216,2023-07-27T19:13:01.413641Z
1956,15873,333216,2023-07-27T22:03:23.219925Z
1957,16278,333216,2023-08-10T05:41:52.053544Z
1958,17853,333216,2023-08-10T17:00:46.041995Z
1959,15959,333175,2023-08-09T22:12:10.178921Z
1960,13155,333175,2023-08-10T15:38:10.199170Z
1961,14464,333175,2023-08-10T16:15:56.709201Z
1962,12794,332916,2023-08-02T18:00:20.039231Z
1963,13155,332925,2023-07-26T18:26:06.844812Z
1964,15362,332925,2023-07-26T19:26:02.873002Z
1965,16278,332925,2023-07-26T19:46:25.874626Z
1966,16338,332925,2023-07-26T21:09:11.928957Z
1967,15907,332535,2023-08-03T11:54:42.746084Z
1968,16338,332535,2023-08-06T11:56:34.863394Z
1969,17853,332535,2023-08-08T15:38:44.195892Z
1970,15693,332535,2023-08-08T16:33:32.010888Z
1971,15667,334353,2023-08-06T21:17:58.002989Z
1972,12794,334353,2023-08-07T14:42:51.875165Z
1973,15873,332272,2023-07-25T19:46:29.749764Z
1974,16278,332272,2023-07-26T19:46:10.465063Z
1975,12794,332272,2023-08-07T14:42:39.195225Z
1976,9955,332272,2023-08-07T16:18:23.956046Z
1977,12794,334000,2023-08-01T20:29:39.677102Z
1978,17853,333905,2023-08-05T18:01:12.061365Z
1979,16338,331786,2023-07-22T17:41:45.113057Z
1980,15873,331786,2023-07-23T18:57:41.962230Z
1981,17853,331786,2023-08-04T16:26:31.456622Z
1982,12794,333577,2023-08-04T17:17:59.404733Z
1983,15907,331469,2023-07-29T11:05:30.853166Z
1984,16278,331469,2023-07-30T09:25:12.768068Z
1985,12857,331469,2023-08-03T14:33:51.164252Z
1986,16338,331469,2023-08-04T07:47:07.846058Z
1987,12794,333241,2023-08-03T15:12:36.153789Z
1988,16278,331184,2023-07-30T09:24:58.450632Z
1989,12794,331184,2023-08-01T20:35:02.056585Z
1990,9955,331193,2023-07-22T07:58:41.886229Z
1991,13155,331193,2023-08-01T17:36:27.310998Z
1992,12794,331193,2023-08-02T18:04:31.985866Z
1993,17364,331193,2023-08-03T17:35:03.512613Z
1994,15873,334875,2023-08-02T11:59:24.400435Z
1995,16278,334875,2023-08-02T12:01:08.369064Z
1996,13155,334875,2023-08-02T12:01:20.789461Z
1997,12836,330840,2023-07-28T15:34:09.890543Z
1998,10649,330840,2023-07-30T22:24:05.841777Z
1999,12794,330840,2023-08-01T20:37:59.883775Z
2000,12794,332611,2023-08-01T15:29:41.826586Z
2001,16278,330532,2023-07-18T20:10:48.880036Z
2002,16338,330532,2023-07-19T14:45:32.826023Z
2003,15873,330532,2023-07-20T06:23:31.509820Z
2004,17368,330532,2023-07-20T11:06:17.311034Z
2005,15799,332299,2023-07-31T07:50:42.675080Z
2006,16278,330199,2023-07-18T20:11:00.946871Z
2007,15873,330199,2023-07-20T06:23:25.149578Z
2008,13155,330199,2023-07-20T20:04:33.192096Z
2009,9955,330199,2023-07-22T07:58:22.723187Z
2010,2755,329689,2023-07-26T12:58:35.204515Z
2011,12836,329689,2023-07-28T10:52:32.483065Z
2012,16465,329689,2023-07-28T11:15:09.386836Z
2013,16278,329081,2023-07-27T08:29:53.927694Z
2014,17853,330910,2023-07-26T17:31:22.910049Z
2015,17853,328206,2023-07-26T17:31:20.932442Z
2016,15873,328216,2023-07-18T18:41:07.903401Z
2017,16278,328216,2023-07-18T20:08:45.629784Z
2018,16428,328216,2023-07-19T08:09:00.366486Z
2019,4719,328216,2023-07-19T09:51:39.828616Z
2020,16278,330225,2023-07-22T14:56:38.352715Z
2021,2751,327556,2023-07-12T13:55:29.923834Z
2022,15873,327556,2023-07-18T18:40:48.425223Z
2023,16278,327556,2023-07-22T14:56:29.508726Z
2024,16338,327093,2023-07-08T17:55:18.244578Z
2025,15873,327093,2023-07-18T04:37:18.771766Z
2026,13155,327093,2023-07-18T08:40:16.939127Z
2027,16278,327093,2023-07-18T20:06:56.611702Z
2028,16278,326114,2023-07-17T10:12:19.957395Z
2029,12836,326114,2023-07-17T11:56:50.638376Z
2030,15478,326114,2023-07-19T09:38:27.734350Z
2031,16278,325368,2023-07-05T20:14:15.911202Z
2032,16428,325368,2023-07-06T08:30:23.408565Z
2033,16280,325368,2023-07-15T08:36:38.447244Z
2034,13871,325368,2023-07-15T17:36:22.233673Z
2035,16119,325338,2023-07-14T20:00:48.736303Z
2036,12098,325338,2023-07-16T16:14:55.057760Z
2037,16278,325338,2023-07-17T10:11:32.520584Z
2038,15873,325338,2023-07-17T10:58:27.168192Z
2039,14406,324879,2023-07-13T05:40:46.276639Z
2040,15873,324879,2023-07-14T16:20:23.821881Z
2041,13263,324629,2023-07-11T06:44:34.159968Z
2042,15873,324629,2023-07-14T16:15:50.537717Z
2043,2692,324629,2023-07-14T17:50:59.191461Z
2044,16278,326477,2023-07-12T21:14:18.641801Z
2045,14406,326477,2023-07-13T11:42:23.892884Z
2046,16278,324254,2023-07-12T21:15:10.700270Z
2047,14406,324254,2023-07-13T11:42:20.468115Z
2048,16278,324264,2023-07-05T20:12:06.975633Z
2049,16338,324264,2023-07-10T09:41:50.461548Z
2050,13155,324264,2023-07-13T14:02:24.298801Z
2051,12836,324229,2023-07-12T14:36:24.948849Z
2052,15799,324229,2023-07-13T11:45:33.469324Z
2053,15693,324229,2023-07-13T16:27:38.878041Z
2054,16338,323636,2023-06-27T18:15:42.651093Z
2055,14230,323636,2023-06-28T16:13:39.568407Z
2056,17853,323636,2023-07-11T16:46:08.442246Z
2057,16278,325416,2023-07-09T19:43:44.915796Z
2058,16280,323295,2023-07-07T14:03:54.963213Z
2059,16040,323295,2023-07-08T17:34:05.087611Z
2060,15959,323295,2023-07-09T20:37:55.335687Z
2061,16602,323295,2023-07-10T00:24:28.787158Z
2062,16278,324946,2023-07-07T20:21:59.698190Z
2063,12836,324946,2023-07-08T16:58:31.845505Z
2064,16338,322860,2023-06-24T18:05:20.724307Z
2065,17364,322860,2023-06-26T18:52:05.353327Z
2066,16278,322860,2023-07-08T09:44:02.409796Z
2067,16040,322860,2023-07-08T11:19:30.082861Z
2068,12857,322823,2023-06-24T16:55:24.055485Z
2069,16169,322823,2023-06-27T16:11:29.360587Z
2070,15907,322530,2023-07-02T17:27:57.701088Z
2071,16278,322530,2023-07-05T20:07:42.377019Z
2072,17923,322530,2023-07-06T13:04:05.251500Z
2073,12899,322530,2023-07-06T14:50:11.752222Z
2074,16278,322226,2023-07-05T20:06:42.813552Z
2075,4719,322226,2023-07-06T14:45:56.928135Z
2076,15362,322236,2023-06-26T17:47:44.344202Z
2077,13555,322236,2023-07-05T22:54:36.634069Z
2078,13871,322236,2023-07-06T14:10:26.205654Z
2079,17368,322236,2023-07-06T14:54:07.017418Z
2080,10649,321912,2023-07-03T20:34:13.924105Z
2081,12836,321912,2023-07-04T09:46:35.393410Z
2082,16040,321912,2023-07-05T12:56:05.665426Z
2083,16215,321619,2023-06-20T18:00:55.891936Z
2084,13155,321619,2023-06-20T18:02:22.645018Z
2085,16338,321619,2023-06-20T18:06:07.773281Z
2086,12836,321619,2023-07-04T09:46:04.074306Z
2087,17853,323347,2023-07-03T17:38:49.296865Z
2088,12836,322902,2023-07-01T17:09:08.786028Z
2089,12836,321974,2023-06-28T13:27:09.526150Z
2090,17853,321974,2023-06-28T18:08:53.063141Z
2091,12836,319910,2023-06-28T13:27:12.489065Z
2092,16215,319922,2023-06-14T18:00:53.060126Z
2093,16338,319922,2023-06-16T13:30:11.736764Z
2094,17622,319922,2023-06-27T16:33:19.103362Z
2095,17853,319922,2023-06-28T17:38:42.869227Z
2096,8536,319882,2023-06-26T11:28:32.296908Z
2097,15799,319882,2023-06-28T15:14:22.866506Z
2098,12098,319555,2023-06-26T17:03:47.986330Z
2099,8536,319555,2023-06-27T09:22:25.191764Z
2100,4719,321347,2023-06-26T11:12:26.850580Z
2101,3365,321347,2023-06-26T14:54:20.034705Z
2102,12960,320892,2023-06-24T17:59:25.615342Z
2103,12836,320892,2023-06-24T18:00:25.124175Z
2104,17622,318516,2023-06-23T11:07:37.078008Z
2105,13155,318516,2023-06-23T17:18:23.899461Z
2106,14230,318516,2023-06-23T17:24:45.544168Z
