,activity_id,join_date,userid,weight,feedback
939,282913,2023-02-16T19:48:42.649112Z,12836,0.0,"many breads 
 sweets"
940,280779,2023-02-17T08:13:35.243960Z,13555,12.0,"there was only bread 
 pastries"
941,282649,2023-02-16T00:18:02.192779Z,12836,0.0,
942,282627,2023-02-15T19:09:37.573658Z,13155,12.0,"but fortunately not much food today 
 mainly bread 
 pastries 
 cake 
 salads"
943,282313,2023-02-24T16:50:15.030761Z,16278,0.0,"a salade 
 a bread"
944,282287,2023-02-14T18:54:27.674573Z,12836,0.0,"the fridge doesn’t work :s bread 
 pastries 
 some veggies"
945,280135,2023-02-16T10:32:20.856592Z,15628,0.0,the bread was a bit too much to carry but still manageable for 3 people
946,280135,2023-02-17T14:05:27.662321Z,11178,0.0,"lots of bread 
 pastries"
947,282003,2023-02-17T18:37:48.764964Z,16278,1.0,
948,279789,2023-02-13T21:49:35.625580Z,12836,4.0,
949,281496,2023-02-11T23:43:15.155580Z,16278,0.0,
950,281495,2023-02-17T12:36:18.415587Z,3368,25.0,"a card of bread 
 a card of other food"
951,281194,2023-02-11T23:41:53.275837Z,16278,0.0,"food was ok 
 some eggs 
 pastas"
952,281171,2023-02-11T23:39:57.044124Z,16278,1.0,"loads of sausage rolls 
 delicious breads"
953,279232,2023-02-09T18:11:02.461673Z,12836,0.0,a lot of bread
954,280545,2023-02-08T19:18:08.476880Z,12836,0.0,"some bread 
 pastries 
 2 martino sauces 
 3 puddings"
955,280194,2023-02-07T19:19:38.251548Z,15959,0.0,
956,279888,2023-02-06T19:16:44.690292Z,12836,1.0,"some bread 
 premade salads :"
957,279356,2023-02-07T20:23:57.637864Z,3368,35.0,"some fruit 
 veggies 
 salads 
 bread 
 pastry"
958,278698,2023-02-02T19:18:42.984347Z,12836,0.0,lot of bread
959,278677,2023-02-07T20:21:52.506042Z,3368,20.0,
960,278400,2023-02-01T19:18:17.356584Z,12836,0.0,"some bread 
 two boxes of cheese 
 8 packages of salad"
961,278008,2023-02-01T11:04:54.919631Z,13155,20.0,"bananas 
 along with apples 
 vegetables 
 bread 
 eggs"
962,277716,2023-02-07T20:19:14.724632Z,3368,20.0,divided the food in frontnof the shop since hal 5 was closed
963,279222,2023-01-28T17:35:19.054162Z,17526,0.0,
964,276909,2023-01-30T09:52:21.127794Z,16176,0.0,"a few breads 
 salads"
965,274139,2023-01-25T20:06:01.349956Z,6693,0.0,
966,274114,2023-01-25T19:11:14.997405Z,13555,3.0,"were pastries 
 bread only 
 around 25 pastries 
 4 big raisin breads"
967,275939,2023-01-24T19:57:34.343403Z,13155,25.0,"as well as soup 
 vegetables 
 potatoes 
 meat 
 bread"
968,273779,2023-01-28T16:58:46.968848Z,15799,0.0,"quite a lot of bread 
 about 6 bags full of bread was taken"
969,273779,2023-02-07T10:26:14.903473Z,15959,30.0,
970,275604,2023-01-24T08:05:31.291718Z,3368,20.0,"bread 
 salads 
 some meat 
 veggies"
971,273084,2023-01-21T17:52:38.723211Z,16123,0.0,
972,272752,2023-01-21T09:52:39.234872Z,13134,10.0,"loads of baguettes 
 pastries whichbrought to agora"
973,272430,2023-01-20T03:23:30.420026Z,12836,0.0,"lot of bread 
 some pastries"
974,274171,2023-01-19T17:31:05.215394Z,12836,0.0,"small breads 
 one prepared salad"
975,273810,2023-01-18T14:29:20.308068Z,13155,25.0,"becauseneed more people for transfer the food to hal 5 
 meat 
 cheese 
 cake 
 yoghurt 
 bread"
976,273218,2023-01-15T19:19:38.907789Z,12836,0.0,
977,273160,2023-01-16T08:10:34.897478Z,3368,30.0,"again mainly bread 
 pastry 
 some precut salad"
978,270794,2023-01-13T18:36:41.890241Z,13155,9.0,"got croissants 
 bring most of the bread to agora"
979,272479,2023-01-13T17:52:34.470626Z,6693,0.0,
980,272458,2023-01-16T08:05:51.259237Z,3368,20.0,"some trouble to be able to leave food at hal 5 
 mainly bread"
981,271886,2023-01-10T19:30:22.282900Z,13155,0.6,"mozarella 
 yoghurt"
982,271843,2023-01-10T21:22:33.437061Z,6713,30.0,"cookies 
 bread"
983,269511,2023-01-09T18:10:25.448935Z,13555,12.0,"1 bread 
 15 long breads 
 25 pastries 
 4 shrimps 
 some yogurts"
984,271124,2023-01-07T20:15:00.806588Z,13155,0.0,
985,271124,2023-01-07T20:17:07.208249Z,16301,0.1,there were only two muffins
986,270507,2023-01-09T18:07:56.519876Z,13555,0.0,
987,270216,2023-01-04T19:36:47.441256Z,13155,2.0,"bread 
 couscous 
 mozarella"
988,269957,2023-01-06T17:33:41.224640Z,13555,6.0,"was almost done packing away all the food 
 he said he comes every day to this carrefour to collect food 
 when he saw me he wanted to share the food despite my insistence that he takes it all 
 wich breads 
 meat spreads to give to my budget- conscious neighbors"
989,269557,2023-01-04T10:52:39.757917Z,14406,2.5,"there were 3 loaves of bread 
 many pastries"
990,267478,2023-01-03T12:03:12.111264Z,2751,4.0,only somme small breads
991,269234,2023-01-04T10:50:34.164053Z,14406,0.0,
992,268800,2022-12-30T20:45:26.305740Z,6713,20.0,"two bread 
 the other one cheese pasta meet"
993,267074,2023-01-04T11:24:58.180352Z,13155,15.0,"a lot of bread 
 pastries 
 along with several packs of salad 
 vegetables"
994,268469,2022-12-29T18:57:08.497111Z,9688,20.0,"we only had 3 pax so only transported two carts of food to hal5 
 had mussels/oysters 
 fruits 
 lots of meat 
 microwave meals 
 i wrote thatsaved 20kg of food but would've been 40kg ifsaved the last two carts of bread 
 the store manager said that they are not allowed to keep ant food overnight so any carts that were left behind will be thrown away"
995,268145,2022-12-28T18:55:24.273414Z,2751,60.0,"4 charts full of bread 
 meat 
 fridges in hall5 are overloaded"
996,267776,2022-12-30T20:47:54.593499Z,6713,30.0,asked them to keep the other cart for the day after
997,267194,2022-12-25T21:36:26.896671Z,15706,0.0,"lots of bread today 
 he lent me a trolley to carry all the bread 
 put the bread at the student dorm leo xiii for tonight"
998,267093,2022-12-24T21:22:41.281588Z,15706,0.0,there's a big box of bread
999,267069,2023-01-04T10:49:09.443515Z,14406,35.0,"there was a crazy amount of bread 
 pastries"
1000,264980,2023-01-08T09:05:05.374246Z,3368,0.0,
1001,264402,2022-12-24T15:08:02.560102Z,13555,0.0,"a few breads 
 prepackaged s 
 couscous 
 also a few dead herb plants 
 a dead bag of lettuce"
1002,266387,2022-12-22T22:32:20.300811Z,3368,30.0,"two cards with bread 
 one with bananas 
 veggies"
1003,267067,2022-12-23T13:33:31.772307Z,6713,4.0,there were just bread whichtook all of them
1004,266100,2022-12-21T22:30:07.679532Z,13155,15.0,"we received a large amount of salad 
 vegetables 
 desserts 
 meat 
 bread 
 fruit"
1005,266100,2022-12-22T22:30:41.343946Z,3368,25.0,
1006,267066,2023-01-04T10:47:43.766288Z,14406,3.0,"there was bread 
 5kg banana 
 a bag of salad"
1007,265793,2022-12-20T20:45:33.347490Z,15706,0.0,"got much bread 
 already put them in the free food box of agora"
1008,265742,2022-12-20T20:18:37.210909Z,3368,20.0,"butmanaged to carry all the food to hal 5 with 4 people 
 two cards: fruit 
 vegetables 
 salads 
 bread 
 pastry 
 some fresh pasta 
 cottage cheese"
1009,267065,2023-01-04T10:46:36.770376Z,14406,2.0,there was mostly bread
1010,265491,2023-01-04T10:45:20.449657Z,14406,2.0,split the food among ourselves
1011,265450,2022-12-20T08:56:27.662344Z,15362,0.0,"not a lot of bread but veggies 
 fruits yes"
1012,267064,2022-12-24T15:06:04.773908Z,13555,3.0,"was mainly bread 
 pastries only"
1013,267064,2023-01-04T10:43:45.359483Z,14406,4.0,"there was not a lot of food 
 4 kg of bread 
 veggies"
1014,265032,2022-12-19T14:52:43.819584Z,3368,40.0,"lots of pancakes 
 some fruit 
 vegetables 
 meat 
 bread 
 pastry as usual"
1015,264427,2022-12-15T20:26:34.188637Z,15706,0.9,i got 3 bags of bread here 300g each
1016,262293,2022-12-15T20:24:54.873608Z,15706,0.0,but they said nothing for food saving group
1017,264386,2022-12-16T08:42:39.681228Z,13155,18.0,"2 carts of food 
 mainly bread 
 very big pumpkins 
 pastries 
 quiche 
 pasta 
 mozarella"
1018,261995,2022-12-14T20:55:12.947628Z,15706,0.0,
1019,264089,2022-12-16T13:04:29.844236Z,3368,20.0,"lots of veggies 
 pastry"
1020,263769,2022-12-13T20:44:05.925645Z,15706,0.0,"i got some bread 
 a salad today 
 just one small cart food"
1021,263720,2022-12-13T21:13:29.763743Z,6713,20.0,"2 karts full of food 
 one bread mostly 
 fruits 
 yogurt 
 drinks"
1022,263370,2022-12-13T07:49:38.706879Z,15362,0.0,"one card full of bread 
 salads"
1023,263370,2022-12-14T20:13:01.564120Z,3368,20.0,"lots of bread 
 minced chicken 
 chicken filets 
 took it to the fsl dinner"
1024,262957,2022-12-19T14:50:01.777212Z,3368,0.0,
1025,262277,2022-12-08T19:31:09.746554Z,15362,20.0,"3 full carts were brought out with food 
 fruit 
 veggies 
 energy drinks 
 bread 
 had to leave one cart bread"
1026,261977,2022-12-20T17:28:09.722955Z,12876,10.0,
1027,261601,2022-12-07T16:42:53.374784Z,15362,0.0,"mostly salad 
 bread"
1028,262953,2022-12-07T16:37:19.640317Z,2751,3.0,most bread
1029,261245,2022-12-05T21:32:14.369327Z,15362,0.0,one cart with salad
1030,260818,2022-12-03T20:21:35.490903Z,3368,50.0,"4 cards: 2 with only bread 
 lots of meat some veggies"
1031,258804,2022-12-03T20:25:14.882068Z,3368,11.0,
1032,260235,2022-12-03T11:19:19.809290Z,15799,0.0,"amount of food: half-3/4th a bag typical for this carrefour 
 breads 
 pastries 
 frozen pizza"
1033,260195,2022-12-02T11:13:45.746768Z,13155,15.0,"a lot of bread 
 yoghurt 
 sausage 
 mussels 
 some veggie 
 pasta 
 chicken rice"
1034,259963,2022-11-30T21:13:21.604802Z,2751,0.0,
1035,259998,2022-12-03T20:22:47.678975Z,3368,20.0,
1036,259997,2022-11-29T20:12:43.936968Z,15362,7.0,"a cart full of bread another cart with s 
 paprikas"
1037,259997,2022-12-01T17:18:21.023480Z,6713,10.0,"one bread the other vegetable 
 meat 
 cans"
1038,259332,2022-11-28T19:41:47.759984Z,12836,0.0,somebody took the food again
1039,259996,2022-12-03T20:23:37.838675Z,3368,20.0,lots of salads
1040,259995,2022-11-26T19:46:23.981658Z,6713,40.0,"a half car bread the rest vegetable 
 banana 
 meat"
1041,256814,2022-11-26T16:46:57.834941Z,9955,3.0,"lots of pastries 
 meat baguettes"
1042,259994,2022-11-25T20:19:59.492317Z,15362,10.0,there was too much bread butwere able to carry everything to hal5
1043,257926,2022-12-16T14:19:49.541922Z,12876,5.0,
1044,257634,2022-11-22T19:42:44.390919Z,17322,0.0,but someone else had already collected the food…
1045,257576,2022-11-23T00:03:23.553886Z,13155,15.0,"tons of fruits 
 bread 
 pastry 
 pumpkins"
1046,257269,2022-11-21T19:02:18.975514Z,15362,4.0,"mostly bread 
 a lot of lasagna pasta sheets"
1047,257269,2022-11-22T09:30:49.556797Z,3368,12.0,"they asked us to meet back at the front of the shop for safety reasons 
 some meals for one 
 salami 
 fresh pasta 
 chocolate milk"
1048,256858,2022-11-19T22:42:17.190372Z,16465,0.0,there was no food
1049,256523,2022-11-18T18:33:54.354713Z,6713,15.0,"some bread 
 vegetables 
 fruits 
 tomato 
 took some vegetables to hal 5"
1050,256523,2022-11-26T16:44:49.390686Z,9955,0.0,
1051,256196,2022-11-17T21:10:16.321678Z,15362,0.0,took food
1052,255518,2022-11-16T07:47:31.324765Z,15362,0.0,no bread but tons of ham
1053,255212,2022-11-14T22:19:29.855490Z,3368,15.0,"sinterklaas food arrived 
 pastry 
 pancakes 
 chocolate 
 salads 
 meat"
1054,254835,2022-11-13T08:16:12.109164Z,2751,3.0,"small breads 
 some lettuce"
1055,254534,2022-11-26T16:43:37.161021Z,9955,0.0,
1056,252234,2022-11-10T19:13:49.096851Z,12836,0.0,
1057,253611,2022-11-08T19:45:21.556957Z,9688,0.5,"was there at 8:25pm but the store owner has already given the goods to the bike guy 
 just some bread/pastry"
1058,253552,2022-11-08T19:39:00.103614Z,15362,0.0,"a lot of bananas 
 bread 
 yogurt 
 cheese left over"
1059,253552,2022-12-02T11:08:53.881598Z,13155,15.0,"a lot of bread 
 yoghurt 
 sausage 
 some veggie 
 mussels 
 pasta 
 chicken rice"
1060,253281,2022-11-07T18:16:16.539850Z,12876,5.0,
1061,250869,2022-11-06T17:11:30.949686Z,9554,8.0,"a lot of pastries 
 bread that was taken to agora 
 he said he was told two groups were going to pick up the food that day 
 us from the food saving 
 said he only agreed to give food to this group"
1062,252593,2022-11-05T10:29:33.075028Z,15362,0.5,a loaf for himself
1063,251973,2022-11-24T12:56:14.160943Z,7046,0.0,"we received a lot of monster energy drinks 
 sparkling water"
1064,251917,2022-11-03T07:18:27.602317Z,15362,0.0,"had a lot of bread 
 veggies"
1065,251319,2022-11-01T12:17:02.222408Z,3368,30.0,"there was a lot of food: bread meat 
 some pastry 
 pasta 
 cheese 
 microwace meals 
 veggies bc they close the next day holiday"
1066,251065,2022-10-31T08:22:58.656828Z,3437,0.0,"mostly bread but also some ananas 
 vegetables for making soup 
 pasta with bolognese thathad to throw away the package was swollen 
 will put the bread at hal5 this morning"
1067,250614,2022-10-28T18:17:57.767173Z,16233,17.0,some fruitsdidn’t take because it was clear noone could eat them anymore
1068,250614,2022-11-02T21:01:59.011645Z,6713,0.0,
1069,248452,2022-10-27T18:07:18.308266Z,3048,1.0,"couple of things bread 
 mixed salad thattook home for myswlf"
1070,250296,2022-10-28T06:40:56.904734Z,15485,0.0,good food
1071,250020,2022-10-26T20:31:37.010169Z,11233,25.0,"lots of fruits 
 some veggies"
1072,250020,2022-10-29T23:02:31.071634Z,6713,0.0,"lots of bread 
 fruits…"
1073,249701,2022-10-27T18:06:01.442848Z,3048,1.0,"couple of things bread 
 mixed salad thattook home for myswlf"
1074,249417,2022-10-26T12:53:22.670582Z,3368,12.0,"lots of tuna s 
 some burgers 
 pasta 
 cheese 
 pastry 
 lettuce"
1075,249058,2022-10-22T19:03:51.437059Z,17322,3.0,"there was mainly bread 
 pastries"
1076,249012,2022-10-23T09:27:09.829794Z,9698,20.0,"there were also two extra food savers 
 which was no problem because there was a lot of food 
 lots of salads 
 bread 
 pastries 
 bakers yeast"
1077,248730,2022-10-23T19:00:53.655122Z,9554,10.0,"the manager had again a full cart with bread 
 meat 
 some salads 
 took the remaining food to hal5"
1078,247624,2022-10-18T21:08:51.014744Z,16282,0.0,"lot of rice cakes 
 bread 
 some lasagna"
1079,247568,2022-10-18T10:08:19.351427Z,3368,6.0,"some veggies 
 fruits 
 salads 
 baguettes 
 sauces"
1080,247320,2022-10-16T18:39:53.807971Z,2751,8.0,"bread 
 surimi 
 yoghurt"
1081,247320,2022-10-16T20:18:26.913622Z,5886,5.0,"it was my first time doing the food saving 
 dropped off the food"
1082,247209,2022-10-15T21:53:38.058037Z,16338,5.0,"a lot of bread 
 some other food"
1083,245058,2022-10-15T15:57:38.354997Z,13521,4.0,"there was again a lot of food left 
 took home to my fellow students about 30 items i brought back all the ""warm"" food 
 since the ""cold"" food can only be brought to hubs 
 nice other food savers"
1084,246887,2022-10-15T21:52:02.157074Z,16338,20.0,managed to get the food to hal 5
1085,246514,2022-10-14T08:29:33.510124Z,6172,5.0,"there were a lot of pastries 
 out of date salmon pate foiegras 
 few juices 
 some sausages 
 meats 
 no fresh veggies/fruits or ready to eat meals"
1086,246514,2022-11-07T18:15:41.674605Z,12876,2.0,
1087,246204,2022-10-13T10:26:49.561241Z,3822,9.0,
1088,245894,2022-10-11T20:15:10.189209Z,2830,0.0,"there was a man not from food saving leuven that came 
 shared the food with us 
 a whole lot of bread 
 other stuff had mice biting the packages"
1089,245831,2022-10-15T21:51:00.939261Z,16338,20.0,
1090,245545,2022-10-18T20:40:57.888095Z,17705,3.0,
1091,245545,2022-10-11T16:14:39.897857Z,3368,12.0,"there were so many salads that it was more than enough for 7 people 
 could even still fill the hal 5 fridge with salads 
 also 3 packages of chicken breasts"
1092,245545,2022-11-04T18:44:47.163629Z,7046,10.0,"everything was fine a lot of stuff from the bakery 
 vegetables 
 meat"
1093,245110,2022-10-09T00:05:38.535194Z,13344,15.0,"a huge amount of prepared food like salads 
 desserts also fish 
 meat"
1094,243185,2022-10-15T21:50:32.624696Z,16338,5.0,
1095,244553,2022-10-06T18:57:43.112768Z,16338,0.0,
1096,244503,2022-10-06T20:09:41.833439Z,3368,7.0,"there was mostly meat 
 some lettuce/salads 
 pastry"
1097,244294,2022-10-05T20:15:37.329613Z,16233,23.0,"had a lot of food 
 in additionhad to leave a lot of food since it was opened by mice according to the shop owner 
 set amounth of food is the amounth of foodtook in the end"
1098,242343,2022-10-09T17:34:39.751633Z,14526,0.0,
1099,243991,2022-10-09T17:33:31.165779Z,14526,0.0,divided the food among ourselves
1100,243930,2022-10-04T18:53:37.549158Z,3368,12.0,"lots of meat 
 some lettuce"
1101,243629,2022-10-03T20:11:22.670323Z,3368,10.0,"there was a shopping card ready for us with mostly lettuce 
 salads 
 cooking cream 
 also some sausages 
 fish 
 a bread 
 pastry"
1102,243395,2022-10-12T18:11:36.744813Z,13059,1.0,4 pots of pesto
1103,240434,2022-09-28T17:59:56.422993Z,6711,0.0,
1104,241729,2022-09-26T18:32:11.211331Z,13059,2.0,
1105,242041,2022-09-24T17:57:06.275955Z,16447,15.0,"he said he didn't have many food today 
 one with bread 
 helped taking the food to hal5 :"
1106,240757,2022-09-23T07:17:33.175375Z,17369,4.0,
1107,242039,2022-09-22T20:02:05.619214Z,12783,0.0,
1108,242039,2022-09-23T07:15:56.629456Z,17369,20.0,
1109,240482,2022-09-23T07:14:26.402755Z,17369,4.0,
1110,242038,2022-09-23T07:13:52.183316Z,17369,3.0,
1111,240170,2022-09-23T07:13:34.592715Z,17369,3.0,
1112,239859,2022-10-02T07:41:54.540827Z,3368,0.0,there was no food
1113,237317,2022-09-18T09:14:35.742905Z,16447,12.0,
1114,238863,2022-09-23T07:13:13.765958Z,17369,7.0,
1115,236932,2022-09-23T07:12:33.862040Z,17369,5.0,
1116,238286,2022-09-23T07:11:41.927459Z,17369,3.0,
1117,237979,2022-09-12T19:38:51.116272Z,3368,3.0,"bread 
 veggies 
 cheese"
1118,237979,2022-09-14T06:29:58.522103Z,2751,4.0,
1119,237664,2022-09-12T11:01:42.424604Z,17369,2.5,mostly breads
1120,235523,2022-09-12T09:04:38.765864Z,3368,6.0,"the guy from panos made us both a bag with sweet pastry 
 a bag with savoury pastry"
1121,236955,2022-09-12T09:01:34.853842Z,3368,0.0,pastry as usual
1122,233600,2022-09-04T18:12:47.943238Z,16338,10.0,"lots of donuts 
 pastries 
 some salads"
1123,235336,2022-09-12T08:58:22.679007Z,3368,0.0,
1124,232835,2022-08-31T18:14:45.391831Z,2751,0.0,
1125,236473,2022-09-04T18:12:06.531849Z,16338,10.0,lots of salad
1126,234425,2022-08-30T20:12:31.307230Z,15362,0.0,took the rest of the food to the fridge of hal5
1127,234424,2022-08-30T09:26:34.128683Z,16338,6.0,"some couscous 
 salad 
 carrots 
 bread"
1128,233785,2022-08-30T07:46:29.106309Z,3368,0.0,
1129,234423,2022-08-30T07:46:11.448642Z,3368,2.5,divided the bread
1130,231818,2022-08-27T16:31:08.529985Z,9554,0.0,"just waited outside while they divided the leftovers by two 
 salty pastries"
1131,231703,2022-08-27T10:44:16.503249Z,16447,2.0,some baguettes
1132,233430,2022-08-26T19:27:52.309292Z,15362,0.0,
1133,234421,2022-08-26T19:27:14.121466Z,15362,0.0,"let the biker guy choose enough food as he pleases 
 hazel dropped the rest of the bread at agora"
1134,231375,2022-08-26T08:46:53.246584Z,16338,15.0,"pastries 
 donuts 
 baguettes 
 big bread 
 many many bread 
 sad thing is agora still has many bread that are not taken 
 students are too shy to take the food"
1135,233103,2022-08-26T10:00:43.492197Z,3368,0.0,
1136,234420,2022-08-26T09:59:38.646132Z,3368,8.0,"lots of bread 
 a salad 
 pastry"
1137,231310,2022-08-26T09:56:46.078443Z,3368,3.0,"some bread 
 meat"
1138,234419,2022-08-24T19:40:42.997428Z,15362,0.0,"good amount of bread 
 mussels 
 salad 
 put it in the fridge of hal5"
1139,232278,2022-08-23T07:35:55.882111Z,3368,2.0,hazel was waiting for me with the bread they gave
1140,231995,2022-08-26T08:44:59.434961Z,16338,0.8,"some prepared food 
 veg 
 cheese 
 bread"
1141,231894,2022-08-22T09:18:56.821897Z,3368,0.0,"hope he used the food well 
 i think there was bread 
 pastry at the beginning"
1142,230010,2022-08-20T17:40:10.945064Z,10312,0.0,"unlike last week there were leftovers in panos today 
 were able to save the items for ourselves 
 everything will be eaten"
1143,231642,2022-08-19T19:49:05.480347Z,15362,0.0,"divided the bread 
 3 tuna s 
 tuna s 
 wiches are in the fridge at hal5"
1144,231093,2022-08-19T08:06:43.513842Z,15362,0.0,just a loaf of bread
1145,229352,2022-08-17T18:32:14.931283Z,9554,0.5,
1146,230807,2022-08-17T14:14:43.292160Z,16338,4.0,
1147,230254,2022-08-14T19:17:54.353766Z,13344,0.0,someone picked up the food beforearrived
1148,228324,2022-08-13T15:13:48.133387Z,10312,0.0,
1149,229913,2022-08-14T19:16:46.249885Z,13344,0.0,"bread 
 foccacia 
 donuts"
1150,229913,2022-08-19T08:05:15.696136Z,15362,0.0,just a loaf of bread
1151,229624,2022-08-11T21:38:54.792685Z,3368,3.0,bread
1152,229624,2022-08-17T14:13:30.273546Z,16338,4.0,some bread
1153,229384,2022-08-11T21:37:37.882587Z,3368,4.0,"bread 
 pastry"
1154,227600,2022-08-12T20:16:32.812769Z,9554,4.0,"few bread 
 baguettes"
1155,229080,2022-08-14T19:16:12.995425Z,13344,0.0,
1156,228492,2022-08-08T09:42:01.990803Z,3368,0.0,only bread left
1157,226609,2022-08-07T11:50:53.618369Z,10312,0.0,"some pastries both savoury 
 2 small white tigre breads"
1158,226494,2022-08-10T08:51:02.080792Z,9554,4.0,
1159,227856,2022-08-05T12:03:07.699206Z,3368,2.0,"only bread 
 some donuts for the bike guy"
1160,225909,2022-08-05T07:53:35.496900Z,16338,4.0,some pastries
1161,227621,2022-08-03T19:20:47.286162Z,2751,0.0,
1162,225846,2022-08-03T19:55:37.909852Z,15712,0.0,there was no food to pick up today
1163,225629,2022-08-03T08:28:59.637266Z,10312,0.0,
1164,227050,2022-08-02T10:16:58.439670Z,15712,1.5,"ela went to pick up the food at 8:50 pm 
 whatdo know is that he was already waiting outside with the expired food of the day 
 lots of bread 
 some salad 
 chicken 
 juices 
 it was not an excessive amount of food 
 think there are other groups which also take care of the excess 
 who also take food for themselves 
 less food waste"
1165,226785,2022-08-01T09:24:16.817312Z,3368,4.0,"bread 
 pastry 
 salad 
 microwave meal for one"
1166,226685,2022-07-30T19:12:19.769618Z,10312,0.0,
1167,224712,2022-07-30T08:31:42.042347Z,9554,7.0,
1168,224408,2022-07-29T12:40:41.111304Z,16338,0.0,
1169,226165,2022-07-29T12:16:57.548565Z,3368,5.0,"lots of doughs for baking 
 bread 
 potatoes 
 from the last two most of the bags were so inflated they had to be thrown away for food safety reasons"
1170,224347,2022-07-28T18:29:00.980905Z,10312,0.0,couple of items bread
1171,223886,2022-07-27T13:21:22.654297Z,13521,0.0,
1172,225028,2022-07-27T20:08:01.602489Z,17522,0.0,
1173,222370,2022-07-27T20:04:52.144663Z,17522,0.5,we picked up few breads
1174,223550,2022-07-19T10:20:17.335594Z,17522,6.0,"it has different varieties of bread 
 cake 
 packed food 2box 
 wiches bread with fungus expiry date was 17july"
1175,221339,2022-07-17T07:47:32.137553Z,9131,4.0,"gave all the leftovers 
 there were many pastries left 
 elias has asked us if the food savers can also come by on wednesdays 
 this means that more food can be saved"
1176,221206,2022-07-27T13:18:41.896264Z,13521,2.5,"there were some croissants 
 about 7 breads"
1177,222940,2022-07-29T12:11:11.590235Z,3368,5.0,
1178,220744,2022-07-15T16:35:26.537799Z,17522,0.0,
1179,222410,2022-07-29T12:09:44.164102Z,3368,4.0,"bread 
 salads 
 sometimes there are expired things that look too far gone to still eat"
1180,220479,2022-07-15T16:31:21.991452Z,17522,0.5,
1181,221811,2022-07-12T14:34:21.705461Z,3368,3.5,"one box with bread 
 pastry 
 mezze 
 but living from this saved food was there again"
1182,221415,2022-07-09T20:06:46.083835Z,2751,10.0,2 box with bread
1183,219495,2022-07-10T11:13:12.529159Z,16911,5.0,"all the leftovers 
 there was a whole lot of pastry left"
1184,221161,2022-07-08T19:14:30.497144Z,13521,1.5,"there was some bread en there were some pastries 
 microwave meals"
1185,218471,2022-07-07T08:02:08.352608Z,10312,8.0,
1186,220517,2022-07-06T20:42:12.912158Z,13344,0.5,
1187,220237,2022-07-05T20:11:11.642317Z,16911,4.0,
1188,219963,2022-07-04T19:41:07.141291Z,3368,3.0,"some articles containing meat 
 /or eggs are expired for a few days already 
 this is no longer safe to eat 
 thus do not belong in a food saving box"
1189,219670,2022-07-05T20:09:32.197835Z,16911,3.0,also some meatballs with fungus
1190,217431,2022-07-03T10:03:45.739101Z,16465,4.0,
1191,217431,2022-07-03T16:37:34.637648Z,13521,5.0,"salty pastries leftover 
 as well as some bread 
 helped us devide the food very well 
 make sure to bring enough bags 
 maybe even big boxes for pastries to keep safe"
1192,219315,2022-07-01T19:58:18.450662Z,16465,6.0,regarding to pick up: many breads
1193,216721,2022-07-01T07:26:00.208183Z,2751,30.0,3 big bags of bread
1194,216656,2022-06-30T20:13:34.478199Z,10312,0.0,"some bread 
 meat"
1195,218429,2022-06-29T22:58:53.638338Z,2850,0.0,
1196,216198,2022-06-29T08:42:15.519653Z,10312,0.0,
1197,217417,2022-06-25T20:03:46.957807Z,10312,0.0,everything fine  variety of products
1198,217430,2022-06-26T21:52:47.438911Z,17369,4.0,
1199,214889,2022-06-24T09:30:28.408161Z,10312,50.0,"ginormous amount of loaves of bread 
 get the food at cm50-hub"
1200,214788,2022-06-23T18:21:45.720104Z,10312,0.0,"only 2 baguettes  whichtook home ourselves to eat 
 there was this older man with grey hair who received food from the wife of the owner 
 so maybethink that man was from another food saving organisation ? i’m not sure"
1201,214331,2022-06-22T12:49:08.378771Z,10312,15.0,different loaves of bread + baguettes
1202,216139,2022-06-22T09:20:45.592919Z,16233,5.0,"wasn't sure ifshould pick up the food alone 
 she was on the phone for the whole 2/3 minutesmet to pick up the food"
1203,217412,2022-06-20T20:01:18.687599Z,3368,3.5,"mainly old bread 
 some hummus"
1204,215853,2022-06-20T08:09:43.017085Z,16301,2.5,"had to wait longer before the owner came outside with the leftover food mostly bread 
 some pastries 
 took some items"
1205,215852,2022-06-20T08:04:32.258573Z,16301,4.0,"normally he brings her food from poverello 
 where he works as a cook 
 poverello also regularly has leftovers they would like to donate mostly prepared food"
1206,215837,2022-07-16T21:39:09.532352Z,16911,3.5,there was a lot of bread
1207,215851,2022-06-20T07:57:11.216757Z,16301,4.0,"mostly bread 
 pastries"
1208,215850,2022-06-15T19:23:07.172074Z,16301,10.0,"the shop owner brought out a cardboard box with various food items bread 
 pastries 
 rice pudding 
 salads 
 divided the remaining food among ourselves 
 but mercedes will drop off what she does not need at the distribution point in the constantin meunierstraat"
1209,214849,2022-06-13T19:24:10.617192Z,13521,1.0,"quite some food left: baguettes 
 salads 
 salad"
1210,214849,2022-06-15T19:15:51.222461Z,16301,7.0,
1211,214848,2022-06-12T20:27:59.034514Z,17369,20.0,
1212,214846,2022-06-11T13:59:41.895559Z,17369,10.0,
1213,211388,2022-06-09T18:12:01.046591Z,16911,1.0,
1214,209238,2022-06-01T09:22:19.983900Z,16338,10.0,
1215,209035,2022-06-05T09:36:54.061723Z,16465,0.0,
1216,207903,2022-06-09T18:11:04.186934Z,16911,0.0,
1217,209034,2022-05-26T09:34:50.659770Z,2751,0.0,public holiday
1218,206312,2022-05-20T07:08:16.383722Z,12876,9.0,
