,lat,lon,city,housenumber,postcode,street,name,opening_hours,amenity_type,amenity_extra,website,x,y,statistical_sector
137,50.8914538,4.7895116,Linden,257,3210,Diestsesteenweg ,Spar,,supermarket,,,179603.92525371123,175762.14673212543,Linden-verspreide bewoning
138,50.8795656,4.7022166,Leuven,2,3000,Diestsestraat,Brasserie Deauville,,cafe,brasserie,,173467.98750499528,174408.4446567865,Leuven diestse straat
139,50.8802166,4.7043653,Leuven,38,3000,Diestsestraat,Taverne Memling,,cafe,brasserie,,173618.87614224193,174481.54496303853,Leuven diestse straat
140,50.8810185,4.7084459,Leuven,122,3000,Diestsestraat,Café2Go,,cafe,,,173905.6389448969,174572.057287178,Leuven diestse straat
141,50.8814776,4.7096187,Leuven,165,3000,Diestsestraat,Mok,Mo-Fr 09:00-19:00; Sa 10:00-18:00,cafe,coffee_shop,,173987.93826379115,174623.5068392679,Leuven diestse straat
142,50.8815325,4.7106054,Leuven,176,3000,Diestsestraat,We Love Coffee,,cafe,coffee_shop,,174057.34709848018,174629.93380031642,Leuven diestse straat
143,50.8819682,4.712171,Leuven,229,3000,Diestsestraat,Nina Specialty Bar & Shop,Mo-Fr 08:30-17:30; Sa 09:30-18:00,cafe,coffee_shop,https://specialtycompany.eu/,174167.29827632266,174678.9107413739,Leuven diestse straat
144,50.8804635,4.7066196,Leuven,74,3000,Diestsestraat,IzyCoffee,Mo-Su 08:00-18:00,cafe,coffee_shop,https://izycoffee.be,173777.3970032618,174509.73117912468,Leuven diestse straat
145,50.8823104,4.7136272,Leuven,265,3000,Diestsestraat,Domino's pizza,,fast_food,pizza,http://www.dominospizza.be/nl/pizza/mijn-dominos-Leuven.htm,174269.59715338753,174717.45317008626,Leuven diestse straat
146,50.8803154,4.7055086,Leuven,60,3000,Diestsestraat,Panos,,fast_food,sandwich_shop,,173699.28579617004,174492.90055307094,Leuven diestse straat
147,50.8813735,4.7097866,Leuven,152,3000,Diestsestraat,The Bake Off,,fast_food,,,173999.8071766478,174611.9810512634,Leuven diestse straat
148,50.8821444,4.7136561,Leuven,250,3000,Diestsestraat,Frituur Smullende Heks,Mo-Sa 11:30-22:00,fast_food,friture,,174271.71683749353,174698.99669037107,Leuven diestse straat
149,50.8822675,4.7134884,Leuven,263,3000,Diestsestraat,Pizza Espressa,,fast_food,pizza,,174259.85176031356,174712.63550078124,Leuven diestse straat
150,50.881152,4.7087341,Leuven,126,3000,Diestsestraat,Cheekofte & Wraps,,fast_food,,https://www.cheekofte-wraps.be/,173925.85250272247,174587.0009195162,Leuven diestse straat
151,50.880196,4.7042354,Leuven,36,3000,Diestsestraat,Hawaiian Poké Bowl,,fast_food,poke,,173609.74481946434,174479.21201183088,Leuven diestse straat
152,50.8812523,4.708581,Leuven,147,3000,Diestsestraat,Jeeskesboom,,pub,cafe,,173915.02716090647,174598.10893639643,Leuven diestse straat
153,50.8803019,4.7054343,Leuven,56,3000,Diestsestraat,Marengo,,pub,cafe,,173694.06377680454,174491.37504560687,Leuven diestse straat
154,50.8821785,4.7137453,Leuven,254,3000,Diestsestraat,BLACK&WHITE,Mo-Fr 07:00-17:00; Sa 09:00-18:00,restaurant,,,174277.97635677602,174702.81921396498,Leuven diestse straat
155,50.8822156,4.7133599,Leuven,259,3000,Diestsestraat,In de rapte,,restaurant,sandwich_shop,,174250.83583470594,174706.8200544985,Leuven diestse straat
156,50.8811818,4.7088708,Leuven,128,3000,Diestsestraat,Habibi,Tu-Sa 11:30-21:30; Mo 11:30-21:00,restaurant,palestinian,,173935.45734032456,174590.36003382225,Leuven diestse straat
157,50.8815273,4.7098793,Leuven,173,3000,Diestsestraat,Spar Express,Jan-Dec: Tu-Fr 08:00-20:00; Jan-Dec: Mo 12:30-20:00; Sa 08:00-12:30,supermarket,,,174006.25200988317,174629.11988563556,Leuven diestse straat
158,50.8815932,4.7102501,Leuven,181,3000,Diestsestraat,Exotic Express,,supermarket,,,174032.3124969717,174636.5708257528,Leuven diestse straat
159,50.8799174,4.7026493,Leuven,23,3000,Diestsestraat,Hearts & Flowers Candy Shop,,sweets_shop,,,173498.2628083647,174447.71623003762,Leuven diestse straat
160,50.8802928,4.6997128,Leuven,12,3000,Dirk Boutslaan,Koffie en Staal,Tu-Fr 08:00-18:00; Sa 10:00-18:00,cafe,coffee_shop,https://www.koffieenstaal.be,173291.419102736,174488.54889622703,Lei - vismarkt
161,50.8807857,4.6986138,Leuven,42,3000,Dirk Boutslaan,The Night Bites,,grocery_shop,night_market,,173213.83313229767,174543.03456784412,Lei - vismarkt
162,50.8800909,4.6996574,Leuven,7,3000,Dirk Boutslaan,Nepali House,,restaurant,asian,http://www.nepalihouse.be,173287.6206332448,174466.07199548185,Lei - vismarkt
163,50.8801263,4.6995681,Leuven,7,3000,Dirk Boutslaan 7,My Thai,"Tu 18:00-22:00; We-Su 12:00-14:30, 18:00-22:00",restaurant,thai,https://mythai.be/,173281.3185575397,174469.98185489047,Lei - vismarkt
164,50.901254,4.6236065,Herent,13,3020,Dorpsplein,Rozenhof,,cafe,,https://www.dorpsplein13.be/nl/projecten/bar-deco,167927.41892242123,176799.12680993695,Veltem-centrum
165,50.9513025,4.7098934,Rotselaar,1,3110,Dorpsplein,De Zijbeuk,We-Mo 11:00-04:00,pub,,,173971.5130347876,182391.0418148525,Rotselaar-centrum
166,50.9012645,4.6236822,Herent,11,3020,Dorpsplein,Rozenhof,,pub,cafe,,167932.73991732515,176800.3131763842,Veltem-centrum
167,50.8279486,4.7570392,Bierbeek,7,3360,Dorpsstraat,De Fritzak,,fast_food,friture,,177356.24651256847,168685.38606049586,Bierbeek kern
168,50.8995129,4.6451266,Herent,29B,3020,Dorpsstraat,Cheff,,restaurant,,,169441.9435716419,176610.8727855105,Winksele-centrum
169,50.8573562,4.614089,Leefdaal,252,3061,Dorpstraat,Atelier Noun,,restaurant,regional,https://www.ateliernoun.be/,167274.1016168358,171913.6248341808,Sinte-verona
170,50.8439995,4.7590353,Bierbeek,27,3360,Dreefstraat,Wilderhof,,restaurant,,,177487.47662913628,170471.60822207667,Keiberg
171,50.878521,4.6992252,Leuven,6,3000,Drie-Engelenberg,Frituur Bim Bam,Mo-Su 17:00-24:00,fast_food,friture,,173257.98334930406,174291.299587816,Leuven-centrum
172,50.878491,4.699296,Leuven,4,3000,Drie-Engelenberg,Potala Momo,,restaurant,tibetan,,173262.98095851176,174287.98459347617,Leuven-centrum
173,50.854597,4.6586112,Heverlee,,3001,E40,Starbucks,,cafe,coffee_shop,,170410.08353519466,171618.01670067105,Rotspoel-verspreide bewoning
174,50.8542796,4.658212,Heverlee,,3001,E40,Louis Delhaize,,supermarket,,,170382.11244632682,171582.59918352123,Rotspoel-verspreide bewoning
175,50.851951,4.6584236,Heverlee,,3001,E40,Louis Delhaize,,supermarket,,,170398.0249049605,171323.623809685,Rotspoel-verspreide bewoning
176,50.885812,4.7178581,Kessel-Lo,35,3010,Eénmeilaan,Jeugdhuis Sojo,,bar,,,174565.49785658784,175108.36751193367,Blauwput-centrum
177,50.8601284,4.6305672,Bertem,,3060,Egenhovenstraat,Brasserie Van Gogh,,cafe,,,168433.2322865843,172225.97812920995,Dalem
178,50.8787531,4.7019518,Leuven,2,3000,Eikstraat,麻花小屋 Ma Hua,Mo-Sa 11:00-19:00,restaurant,chinese,,173449.75837724595,174317.97783326823,Leuven-centrum
179,50.8856263,4.7256722,Leuven,59,3010,Elfnovemberlaan,Jeugdhuis De Grams,,bar,,,175115.4475976963,175090.32921663113,Jeugdsquare
180,50.8886599,4.7018907,Leuven,26,3000,Engels Plein,Lidl,Mo-Fr 08:30-20:00; Sa 08:30-19:00,supermarket,,,173440.5039881083,175419.99843817204,Leuven vaart
181,50.8682557,4.6986518,Leuven,5,3001,Erasme Ruelensvest,Irina’s Bakery,,bakery,patisserie,,173222.7127278853,173149.20318583306,Heverlee naamse poort
182,50.8829479,4.693821,Leuven,87,3000,Fonteinstraat,Villa de Friet,"Mo-Sa 11:30-14:00, 16:30-21:00;PH 16:30-21:00;Su 16:30-21:00",fast_food,friture,https://www.villadefrit.be/,172875.48915671266,174782.06877247337,Bruul
183,50.8634528,4.6291461,Bertem,7,3060,Fr. Dottermansstraat,The Bertem Square,"Tu-Su 11:00-14:00,17:00-22:00; Sa 17:00-22:00",fast_food,pizza,,168331.8791664901,172595.43330616318,Bertem centrum
184,50.8664903,4.7953522,Lubbeek,65,3212,Ganzendries,Kastanjehof,,restaurant,caterer,,180030.83547351707,172987.55821649823,Pellenberg-verspreide bewoning
185,50.9066443,4.6701845,Herent,43,3020,Gebroeders Massantstraat,Bakkerij Govaerts-Thys,"We-Fr 07:30-12:30, 13:30-18:00; Sa 08:00-15:30, Su 07:30-12:00",bakery,,https://bakkersonline.be/be-nl/govaerts-thys,171201.44290835815,177411.055446079,Herent-centrum
186,50.8962985,4.8124596,Lubbeek,25,3210,Geestbeek,t Lanterreke,"Tu 11:00-23:00;We-Su 00:00-02:00, 11:00-00:00",pub,cafe,,181215.26547500817,176310.48552532122,St.-bernard -verspr. bewoning
187,50.8490867,4.7231213,Leuven,454,3001,Geldenaaksebaan,Au Flan Breton,,bakery,,https://foodgarage.be/bakkerij/,174955.3846222523,171024.7994058691,Haasrode industriezone
188,50.849239,4.7230437,Leuven,454,3001,Geldenaaksebaan,Voituur,,restaurant,,https://foodgarage.be/voituur/,174949.8389286323,171041.71505811345,Haasrode industriezone
189,50.8635351,4.6296858,Bertem,2,3060,Gemeenteplein,t Blok,Tu-Su 10:00-18:00+,cafe,,,168369.8419434827,172604.72212778404,Bertem centrum
190,50.8631073,4.6295685,Bertem,1,3060,Gemeenteplein,Frituur 't Dorp,"Tu-Fr 11:30-13:30,16:30-21:30; Sa 16:30-18:00+; Su 16:30-21:30",fast_food,,,168361.75159248462,172557.10433586594,Bertem centrum
191,50.8908612,4.7296968,Kessel-Lo,10,3010,Gemeenteplein,Sar Minimarket,Mo-Su 09:00-20:00,grocery_shop,,,175395.80927929847,175674.0347328065,Heffel
192,50.8275498,4.6909084,Vaalbeek,12,3054,Gemeentestraat,BIBOIS,,restaurant,regional,https://www.bibois.com/,172697.31968183012,168618.69264253974,Vaalbeek-kern
193,50.8941671,4.7709408,Lubbeek,20,3210,Gemeentestraat,Spar,,supermarket,,,178295.68917281675,176056.72321900632,Linden-centrum
194,50.9156332,4.8073053,Holsbeek,68A,3220,Gobbelsrode,Tasty Sushi Grill & Bar,,restaurant,sushi,https://www.tastysushi.be/,180839.93632837912,178459.1327949483,Gobbelsrode - verspr. bewoning
195,50.8489323,4.7212117,Heverlee,1,3001,Grauwmeer,Bistro d'Office,,restaurant,,,174820.98952317738,171006.98274488095,Haasrode industriezone
196,50.8793108,4.700732,Leuven,2,3000,Grote Markt,Bar Louis,,bar,restaurant,https://www.barlouis.be/,173363.63447206977,174379.6314285202,Leuven-centrum
197,50.8792845,4.7008443,Leuven,3,3000,Grote Markt,Agora,Tu-Su 10:00-23:00,cafe,,https://www.agora-leuven.be/,173371.5508366053,174376.74121276382,Leuven-centrum
198,50.8790355,4.7004106,Leuven,13,3000,Grote Markt,Gambrinus,,cafe,brasserie,,173341.15260962944,174348.90560114384,Leuven-centrum
199,50.8793376,4.7006449,Leuven,1,3000,Grote Markt,Rubens,,cafe,coffee_shop,,173357.4913478269,174382.58521943353,Leuven-centrum
200,50.8791761,4.7001779,Leuven,14,3000,Grote Markt,KFC,,fast_food,chicken,https://www.thecapital.be/,173324.7060064048,174364.4727615174,Leuven-centrum
201,50.8792256,4.7001925,Leuven,15,3000,Grote Markt,In den Engel,,pub,,https://www.denengel.be/,173325.70887391892,174369.983768058,Leuven-centrum
202,50.8790103,4.7006493,Leuven,11,3000,Grote Markt,Notre Dame,,restaurant,french,https://www.notredame-leuven.be/,173357.96407557116,174346.1775512118,Leuven-centrum
203,50.8790063,4.7007318,Leuven,10,3000,Grote Markt,Het Moorinneken,Mo-Su 10:00-01:00,restaurant,belgian,https://www.moorinneken.be/,173363.77214709285,174345.75859680492,Leuven-centrum
204,50.8790189,4.7005636,Leuven,12,3000,Grote Markt,Lyrique,,restaurant,,,173351.92850828244,174347.10721049178,Leuven-centrum
205,50.8789082,4.701921,Leuven,5,3000,Grote Markt,Tafelrond,,restaurant,international,http://www.tafelrond.com,173447.51319127576,174335.22150440142,Leuven-centrum
206,50.9032832,4.6216567,Herent,68,3020,Haachtstraat,Gielis,,bakery,,,167789.49195068877,177024.3885464603,Veltem-centrum
207,50.9019598,4.6223706,Herent,30,3020,Haachtstraat,Old Time,,cafe,,,167840.21229638378,176877.34282400273,Veltem-centrum
208,50.8840673,4.6986309,Leuven,2,3000,Halfmaartstraat,Mamaye,We-Fr 15:00-00:00; Sa-Su 12:00-23:00,restaurant,ethiopian,https://www.mamaye.be/,173213.41144121496,174908.08753155358,Lei - vismarkt
209,50.8716077,4.7008354,Leuven,27,3000,Hendrik Consciencestraat,Kong Fu Ge,"Mo,We-Sa 17:00-21:30; Su 14:00-17:00",restaurant,chinese,,173374.75147582951,173522.76733146328,Leuven nieuw kwartier
210,50.877001,4.6830329,Leuven,16,3000,Herbert Hooverplein,Commerce,,bar,pub,,172119.1273307764,174117.2558222199,Terbank
211,50.8768371,4.7062485,Leuven,26,3000,Herbert Hooverplein,Alaboneur,,cafe,european;restaurant,,173753.118245535,174106.20938486513,Tiensestraat
212,50.8779624,4.7063922,Leuven,16,3000,Herbert Hooverplein,Café Commerce,,pub,,http://www.cafecommerce.be,173762.66149665473,174231.43441802263,Ladeuze
213,50.8608501,4.6973741,Heverlee,98,3001,Hertogstraat,Azalea,"Tu-Sa 11:30-13:30,16:30-22:00; Su 16:30-22:00",fast_food,friture,,173136.42518845212,172325.00327564497,Heverlee station
214,50.8771044,4.7015119,Leuven,5,3000,Hogeschoolplein,De Werf,,restaurant,international,https://www.dewerf-leuven.be/,173419.6230683516,174134.43638417684,Leuven stadspark
215,50.8778365,4.7019186,Leuven,15,3000,Hogeschoolplein,Tijd à Tijd,,restaurant,,http://www.salonsgeorges.be/?tijd,173447.88028338898,174216.00420847628,Leuven-centrum
216,50.9001654,4.7348659,Kessel-Lo,200,3010,Holsbeeksesteenweg,Laermans Danny,Tu-Fr 07:00-18:00; Sa 07:00-16:00; Su 07:00-13:00,bakery,,,175754.38834163605,176710.82625496387,Beneden kessel
217,50.8979432,4.732049,Kessel-Lo,135,3010,Holsbeeksesteenweg,Bar blom,,cafe,brunch,https://www.bar-blom.com/,175557.44561498065,176462.65133923478,Beneden kessel
218,50.8986151,4.7330285,Kessel-Lo,142,3010,Holsbeeksesteenweg,Frithoek,We-Th 17:00-22:00; Fr 17:00-22:30; Sa 17:00-22:00; Su 17:00-21:30,fast_food,friture,https://defrithoek.be,175625.98431512664,176537.7323916359,Beneden kessel
219,50.8484386,4.7332695,Oud-Heverlee,17a,3001,Interleuvenlaan,Colruyt Collishop afhaalpunt,,supermarket,,,175670.38977830645,170956.1711004395,Haasrode industriezone
220,50.8798063,4.7073727,Leuven,20,3000,Jan Stasstraat,Koffiehuis Java,,cafe,,,173830.7300993104,174436.8657605229,Bondgenotenlaan
221,50.8797745,4.7073288,Leuven,20,3000,Jan Stasstraat,Leonidas,Mo-Fr 08:30-18:00; Sa 09:00-18:00,sweets_shop,chocolate_shop,,173827.65677771132,174433.31419327762,Ladeuze
222,50.8819787,4.707424,Leuven,35,3000,Jan-Pieter Minckelersstraat,t Fritwinkeltje,,fast_food,,,173833.2359457093,174678.541402773,Sint-maartensdal
223,50.8813733,4.7081614,Leuven,9,3000,Jan-Pieter Minckelersstraat,Nachtwinkel Friend's Shop,,grocery_shop,night_market,,173885.436870793,174611.43372691888,Sint-maartensdal
224,50.8831451,4.7064564,Leuven,84,3000,Jan-Pieter Minckelersstraat,Zaytouna Market Halal,,grocery_shop,,,173764.552485861,174807.9817964211,Van monsstraat
225,50.88191,4.7078415,Leuven,26,3000,Jan-Pieter Minckelersstraat,St-Maarten,,pub,,,173862.65131960975,174671.03352453467,Van monsstraat
226,50.8834181,4.706269,Leuven,98,3000,Jan-Pieter Minckelersstraat,The New Pocket,,pub,,,173751.22674007044,174838.2904315153,Van monsstraat
227,50.8816156,4.7078764,Leuven,23,3000,Jan-Pieter Minckelersstraat,Ganesha,,restaurant,,,173865.25718205847,174638.29551445972,Sint-maartensdal
228,50.8824494,4.7072376,Leuven,48,3000,Jan-Pieter Minckelersstraat,Alfalfa,"Mo-Sa 11:30-14:00,17:30-21:00",restaurant,international;falafel,https://www.alfalfafalafel.be/,173819.87939677457,174730.84245593287,Van monsstraat
229,50.8835466,4.7073119,Leuven,76,3000,Jan-Pieter Minckelersstraat,ALDI,Mo-Sa 08:30-19:00,supermarket,,https://www.yellowmap.de/partners/AldiNord/Html/Info.aspx?Ebinr=XCCV2567E5MRB01&SessionGuid=cf7ed941-a2c9-4017-b70d-d31b40e00383&ClearGroups=MapNav%2cGeoMap&ClearParas=Print&DetailInfoView=2,173824.55038469055,174852.91963475198,Van monsstraat
230,50.8630361,4.6597774,Heverlee,171,3000,Jansbergsesteenweg,Couvert Couvert,"PH,Mo-Su 12:00-16:00,18:30-23:30",restaurant,french,,170488.51180998998,172557.106101227,Egenhoven
231,50.8846062,4.711053,Leuven,127,3000,Jean-Baptiste Van Monsstraat,Bakkerij Vleugels,,bakery,,https://www.bakkerijvleugels.be/,174087.26666469502,174971.999660871,Van monsstraat
232,50.8783881,4.6978874,Leuven,2,3000,Joris Helleputteplein,Wereldcafé.COOP,Tu-Sa 11:00-23:00,cafe,diner,https://www.wereldcafe.be/,173163.89806739788,174276.09667153098,Leuven-centrum
233,50.8781292,4.6976422,Leuven,1,3000,Joris Helleputteplein,Swartehond,Mo-Sa 06:00-18:00; Su 12:00-16:00,cafe,coffee_shop,https://www.swartehond.com/,173146.76929466438,174247.21985710226,Damiaanplein
234,50.8633893,4.6912963,Herent,6a,3001,Jules Vandenbemptlaan,Voltaire,Tu-Sa 12:00-23:00,restaurant,,https://www.voltaire.be/,172707.2946045402,172605.58410914522,Heverlee - dreef
235,50.8608446,4.6855803,Heverlee,3,3001,Kantineplein,De Oude Kantien,,restaurant,,,172306.09770679648,172320.77506504487,Heverlee - dreef
236,50.8954176,4.6986104,Leuven,54,3012,Kapellelaan,Sushi-Masago,Tu-Su 16:00-21:00,restaurant,japanese;thai;chinese,,173206.34840535032,176170.6995387785,Wilsele oud centrum
237,50.8741781,4.6916391,Leuven,205,3000,Kapucijnenvoer,Kaputop Friet,"Mo,Tu,Th 11:30-14:00,16:00-23:00; We 11:30-14:00,16:30-23:00; Fr 11:30-14:00,16:00-22:00; Su 17:00-23:00",fast_food,fries;fast_food,https://www.kaputop.be,172726.19806640732,173805.8391027879,Redingen
238,50.8804637,4.6937123,Leuven,3,3000,Kapucijnenvoer,Kirkuk,Tu-Su 10:00-20:00,grocery_shop,,,172869.05174646873,174505.69095575158,Leuven kliniek -o.l.vrouw-kerk
239,50.8747016,4.6913704,Leuven,187,3000,Kapucijnenvoer,Nachtwinkel Naznin,Mo-Su 18:00-02:00,grocery_shop,night_market,,172707.0323420267,173863.99114426225,Redingen
240,50.8747801,4.6913389,Leuven,183,3000,Kapucijnenvoer,In den Vetten Os,Mo-Sa 11:00-23:00; Fr 10:30-23:00; Su 12:00-23:00,pub,,,172704.77725482473,173872.71387421247,Redingen
241,50.8803363,4.6937293,Leuven,5,3000,Kapucijnenvoer,De Cuythoek,,pub,,,172870.31026832623,174491.52413661592,Leuven kliniek -o.l.vrouw-kerk
242,50.8767275,4.690563,Leuven,48,3000,Kapucijnenvoer,Botaniq,,restaurant,international,https://www.botaniq.be,172649.22618594696,174089.10631531756,Bankstraat
243,50.8745754,4.6914304,Leuven,193,3000,Kapucijnenvoer,Ti Amo,"Mo-Fr 17:00-23:00; Sa,Su 16:00-23:00",restaurant,pizza,https://pizza-tiamo.be,172711.31646811054,173849.97097681835,Redingen
244,50.8756775,4.6905746,Leuven,76,3000,Kapucijnenvoer,Xiang Xiang,"Tu-Su 12:00-14:30,17:00-22:00",restaurant,chinese,,172650.54989421964,173972.30723925028,Bankstraat
245,50.8746266,4.6914039,Leuven,191,3000,Kapucijnenvoer,TES Winkel,Mo-Su 10:00-20:00,supermarket,,,172709.42650792186,173855.65837030858,Redingen
246,50.823428,4.6526281,Leuven,50,3001,Kasteelpark Arenberg,In De Molen,,pub,,,170002.07969291997,168149.15619639307,Linderonde - oppem
247,50.8626754,4.6864853,Heverlee,10,3001,Kasteelpark Arenberg,Alma ESAT2,Mo-Fr 10:00-14:00,restaurant,student,https://www.alma.be/en/esat2,172368.93999390313,172524.70638619084,Campus heverlee
248,50.861153,4.6839371,Leuven,41,3001,Kasteelpark Arenberg,Theokot,,restaurant,,https://www.vtk.be/nl/page/theokot/,172190.26394523086,172354.58813401684,Campus heverlee
249,50.8625035,4.6291756,Bertem,4,3060,Kerkstraat,Sportwereld,,cafe,,,168334.3272971966,172489.83996897656,Bertem centrum
250,50.8626389,4.6291219,Bertem,2,3060,Kerkstraat,Bertem-Brug,"We-Sa 11:30-14:00,17:00-22:00; Su,PH 11:30-21:00",restaurant,,https://www.bertembrug.be/,168330.49377433019,172504.88864344172,Bertem centrum
251,50.8385552,4.6432229,Oud-Heverlee,17,3050,Kerselarenlaan,The Shelter,"May,Jun,Sep: Sa-Su,PH 11:00-19:00; Jul,Aug: Tu-Su 11:00-19:00; Oct Sa-Su 12:00-18:00",cafe,,https://www.theshelter.be/,169333.15224982513,169829.40037148912,Korbeek-dijle-kern
252,50.8913863,4.7064132,Wilsele,7/3,3012,Kolonel Begaultlaan,reBoot,,bar,,,173757.33524863335,175724.7259670375,Zwaaikom
253,50.8905343,4.7063917,Wilsele,7,3012,Kolonel Begaultlaan,Coupe Matadi,We-Su 13:00-21:00,ice_cream,sundae,https://www.coupematadi.be,173756.25437655125,175629.94177586772,Zwaaikom
254,50.8921291,4.7058932,Wilsele,19,3012,Kolonel Begaultlaan,Casa Mexicana Vera Cruz,,restaurant,mexican,,173720.3730898188,175807.18919647485,Zwaaikom
255,50.889709,4.7063613,Wilsele,5,3012,Kolonel Begaultlaan,La Coquerie,,restaurant,,http://www.lacoquerie.be,173754.53370789322,175538.12488799542,Zwaaikom
256,50.8895023,4.7057959,Wilsele,3,3012,Kolonel Begaultlaan,Malinka,Mo-Sa 09:00-20:00; Su 10:00-20:00,supermarket,polish,,173714.85637420605,175514.9503014926,Zwaaikom
